source,flight,scheduled_departure,actual_departure,departure_gate,scheduled_arrival,actual_arrival,arrival_gate,attr9,attr10,attr11
1,678,15,900,912,15,1000,1000,,,14749
1,1790,15,951,,15,990,,,,14814
1,749,15,955,965,15,1045,1020,,,14817
1,1792,15,959,,15,1025,,,,14821
1,763,15,960,966,15,1126,1094,,,14828
1,775,15,975,988,15,1170,1181,,,14842
1,776,15,975,1036,15,1195,1228,,,14843
1,795,15,990,1016,15,1200,1178,,,14857
1,806,15,1000,1012,15,1150,,,,14869
1,798,15,1000,1022,15,1219,1214,,,14870
1,1360,15,1004,,16,44,,,,14874
1,826,15,1015,1086,15,1200,1236,,,14882
1,833,15,1020,1030,15,1145,1134,,,14890
1,852,15,1040,1049,15,1230,1197,,,14919
1,860,15,1045,1139,15,1212,1260,,,14925
1,869,15,1055,1253,15,1260,1425,,,14932
1,878,15,1065,1072,15,1210,1187,,,14945
1,879,15,1065,1092,15,1270,1252,,,14946
1,1829,15,1071,1082,15,1135,1129,,,14954
1,891,15,1079,1091,15,1229,1197,,,14957
1,1835,15,1080,1190,15,1178,1244,,,14966
1,897,15,1080,1093,15,1182,1158,,,14967
1,903,15,1085,1095,15,1165,1135,,,14974
1,1841,15,1095,,15,1194,,,,14984
1,915,15,1106,1121,15,1317,1313,,,14993
1,932,15,1120,1140,15,1325,1312,,,15000
1,935,15,1125,1139,15,1270,1251,,,15002
1,942,15,1135,1190,15,1180,1188,,,15010
1,958,15,1147,1160,16,555,,,,15023
1,1852,15,1150,1289,15,1323,,,,15032
1,987,15,1170,1193,15,1385,1384,,,15050
1,999,15,1175,,16,43,,,,15058
1,995,15,1180,1181,15,1265,1225,,,15064
1,1875,15,1211,1228,15,1439,,,,15095
1,1019,15,1220,1258,15,1280,1293,,,15101
1,1028,15,1230,1238,15,1333,1314,,,15111
1,1879,15,1230,1260,15,1363,1371,,,15114
1,1878,15,1230,1249,15,1390,1388,,,15113
1,1883,15,1248,,15,1389,,,,15124
1,1026,15,1250,,15,1370,,,,15126
1,1048,15,1259,1336,15,1405,,,,15133
1,1055,15,1270,1284,15,1439,1427,,,15146
1,1058,15,1280,,15,1439,,,,15152
1,1896,15,1290,,16,13,,,,15162
1,1068,15,1295,1306,15,1380,,,,15166
1,1069,15,1295,1310,16,10,,,,15167
1,1086,15,1331,1350,15,1438,,,,15186
1,1089,15,1335,1339,15,1435,,,,15187
1,1093,15,1340,1387,16,30,,,,15191
1,1094,15,1340,,16,363,,,,15192
1,1904,15,1350,,16,18,,,,15201
1,1099,15,1350,,16,75,,,,15199
1,1109,15,1380,,16,400,,,,15209
1,1110,15,1380,,16,445,,,,15210
1,1117,15,1435,,16,350,,,,15219
1,1910,16,330,341,16,396,382,,,15228
1,1121,16,345,364,16,490,481,,,15232
1,1913,16,360,373,16,418,425,,,15251
1,1631,16,360,368,16,427,406,,,15260
1,21,16,360,391,16,450,450,,,15237
1,41,16,365,387,16,530,498,,,15264
1,45,16,370,393,16,835,842,,,15270
1,1647,16,390,402,16,522,506,,,15300
1,107,16,390,403,16,613,582,,,15299
1,89,16,419,447,16,634,599,,,15320
1,90,16,420,435,16,495,484,,,15321
1,1920,16,420,429,16,626,602,,,15334
1,1656,16,428,469,16,901,917,,,15338
1,119,16,430,450,16,575,561,,,15339
1,120,16,430,437,16,580,568,,,15340
1,121,16,430,470,16,645,627,,,15341
1,126,16,435,450,16,635,625,,,15344
1,136,16,445,457,16,670,654,,,15353
1,164,16,452,464,16,655,651,,,15365
1,154,16,460,489,16,665,639,,,15371
1,1673,16,470,481,16,612,586,,,15385
1,172,16,475,489,16,595,586,,,15386
1,175,16,480,502,16,580,557,,,15391
1,1188,16,495,550,16,916,928,,,15411
1,1686,16,500,561,16,677,697,,,15419
1,1928,16,510,523,16,629,613,,,15436
1,220,16,515,563,16,690,686,,,15438
1,1688,16,519,580,16,588,627,,,15442
1,248,16,535,541,16,695,678,,,15470
1,1936,16,560,585,16,669,663,,,15496
1,281,16,565,652,16,705,764,,,15498
1,286,16,570,624,16,665,695,,,15502
1,1940,16,572,660,16,617,677,,,15510
1,1942,16,580,596,16,709,743,,,15516
1,1706,16,598,615,16,797,784,,,15538
1,326,16,600,627,16,947,934,,,15540
1,1947,16,602,627,16,722,713,,,15543
1,1715,16,627,652,16,835,,,,15564
1,1955,16,685,753,16,783,810,,,15617
1,420,16,695,715,16,870,849,,,15634
1,1136,16,695,709,16,905,900,,,15636
1,437,16,705,715,16,1211,1195,,,15644
1,1226,16,715,734,16,884,880,,,15655
1,451,16,720,733,16,915,873,,,15661
1,460,16,725,738,16,840,833,,,15666
1,1489,16,725,755,16,865,870,,,15667
1,465,16,730,869,16,910,1019,,,15670
1,470,16,735,752,16,1245,1239,,,15675
1,498,16,755,844,16,850,903,,,15703
1,1757,16,805,819,16,1073,1044,,,15753
1,2704,16,825,824,16,1131,,,,32451
1,1144,16,840,863,16,1015,1023,,,15788
1,607,16,845,889,16,1020,1031,,,15795
1,1762,16,850,929,16,1005,1053,,,15804
1,1975,16,860,885,16,1183,1185,,,15812
1,1765,16,860,894,16,1340,1335,,,15813
1,648,16,880,991,16,1070,1165,,,15836
1,680,16,900,924,16,1405,1401,,,15865
1,1980,16,903,,16,951,,,,15867
1,684,16,905,922,16,1065,1073,,,15870
1,1147,16,910,926,16,1000,963,,,15876
1,700,16,915,1022,16,1080,1144,,,15883
1,758,16,960,1016,16,1115,1137,,,15932
1,773,16,975,1011,16,1130,,,,15945
1,801,16,995,1004,16,1206,1177,,,15964
1,826,16,1015,1030,16,1200,1187,,,15981
1,828,16,1015,1034,16,1230,1224,,,15983
1,837,16,1035,1274,16,1145,,,,16006
1,1814,16,1050,,16,1165,,,,16025
1,864,16,1050,1135,16,1235,1278,,,16019
1,1279,16,1060,1064,16,1250,1239,,,16031
1,880,16,1065,1116,16,1202,1204,,,16040
1,1835,16,1080,1170,16,1176,1224,,,16059
1,2705,16,1096,1121,16,1298,,,,32453
1,934,16,1125,1144,16,1260,1248,,,16091
1,939,16,1130,1184,16,1285,,,,16092
1,2005,16,1135,,16,1317,,,,16100
1,968,16,1155,1184,16,1230,1239,,,16115
1,978,16,1160,1272,16,1400,22,,,16122
1,2706,16,1165,,16,1293,,,,32454
1,993,16,1175,1188,16,1311,1300,,,16136
1,995,16,1180,1287,16,1265,1335,,,16139
1,1294,16,1205,1245,16,1306,1316,,,16155
1,935,16,1205,1240,16,1340,1349,,,16154
1,1378,16,1210,1229,16,1280,1287,,,16157
1,1021,16,1220,1233,16,1285,,,,16167
1,1026,16,1250,,16,1370,,,,16189
1,1035,16,1255,1276,16,1439,,,,16195
1,1074,16,1260,1290,16,1390,1394,,,16198
1,1046,16,1260,,17,15,,,,16199
1,1061,16,1280,,17,330,,,,16213
1,1893,16,1285,,16,1368,,,,16217
1,1894,16,1285,,16,1368,,,,16218
1,677,16,1290,,16,1345,,,,16223
1,1897,16,1290,,17,13,,,,16222
1,1165,16,1295,,17,320,,,,16226
1,1166,16,1300,,16,1360,,,,16228
1,1072,16,1300,1320,16,1430,,,,16229
1,1299,16,1310,1334,17,640,,,,16232
1,1902,16,1340,,16,1431,,,,16244
1,1092,16,1340,1364,16,1439,,,,16241
1,1098,16,1350,,17,45,,,,16247
1,1099,16,1350,,17,75,,,,16248
1,1110,16,1380,,17,445,,,,16258
1,2,17,30,64,17,336,346,,,16270
1,1631,17,360,376,17,427,424,,,16300
1,25,17,360,377,17,560,554,,,16287
1,43,17,370,393,17,560,528,,,16305
1,45,17,370,396,17,835,836,,,16308
1,1637,17,375,376,17,520,475,,,16318
1,1635,17,375,394,17,563,543,,,16319
1,59,17,390,406,17,500,457,,,16330
1,73,17,390,404,17,555,549,,,16332
1,65,17,390,400,17,635,625,,,16339
1,81,17,405,423,17,628,596,,,16349
1,109,17,425,434,17,495,478,,,16374
1,132,17,440,462,17,515,495,,,16391
1,133,17,440,453,17,635,630,,,16392
1,149,17,460,499,17,617,640,,,16415
1,1313,17,465,532,17,641,664,,,16423
1,173,17,475,505,17,665,673,,,16428
1,178,17,480,493,17,626,616,,,16436
1,183,17,485,514,17,990,989,,,16441
1,190,17,487,504,17,662,663,,,16444
1,223,17,508,523,17,821,810,,,16469
1,212,17,510,553,17,685,697,,,16473
1,259,17,515,523,17,617,589,,,16489
1,220,17,515,565,17,690,697,,,16483
1,217,17,515,527,17,710,682,,,16484
1,1931,17,525,528,17,658,650,,,16502
1,248,17,535,593,17,695,740,,,16507
1,1599,17,540,564,17,629,,,,16520
1,256,17,540,566,17,1005,1010,,,16515
1,1128,17,570,591,17,830,825,,,16543
1,1130,17,590,605,17,830,830,,,16559
1,305,17,595,635,17,685,699,,,16564
1,329,17,615,649,17,730,740,,,16585
1,1132,17,630,649,17,755,728,,,16600
1,344,17,630,648,17,805,793,,,16602
1,358,17,640,663,17,810,819,,,16613
1,359,17,640,778,17,885,970,,,16614
1,360,17,640,658,17,899,895,,,16615
1,365,17,645,661,17,785,793,,,16619
1,374,17,650,684,17,690,680,,,16628
1,1724,17,670,924,17,895,1111,,,16641
1,412,17,690,708,17,765,751,,,16656
1,2047,17,695,701,17,853,827,,,16669
1,439,17,710,732,17,950,959,,,16682
1,1226,17,715,730,17,884,854,,,16694
1,450,17,720,738,17,855,845,,,16699
1,461,17,725,735,17,840,828,,,16706
1,1231,17,750,,17,926,,,,32455
1,488,17,750,765,17,945,907,,,16735
1,499,17,755,775,17,925,928,,,16740
1,1396,17,765,807,17,830,846,,,16749
1,518,17,775,793,17,930,926,,,16761
1,524,17,780,799,17,935,916,,,16768
1,1237,17,784,882,17,1110,1180,,,16773
1,566,17,810,,17,950,,,,16802
1,1759,17,819,824,17,933,924,,,16808
1,591,17,835,859,17,940,936,,,16819
1,582,17,835,853,17,1035,997,,,16822
1,1761,17,840,892,17,1050,1079,,,16830
1,1495,17,845,854,17,985,958,,,16834
1,1974,17,847,882,17,983,994,,,16837
1,610,17,850,886,17,1020,1012,,,16838
1,637,17,870,882,17,1100,1074,,,16862
1,643,17,875,882,17,965,933,,,16867
1,648,17,880,916,17,1070,1085,,,16875
1,1776,17,885,,17,976,,,,16886
1,663,17,890,909,17,990,980,,,16890
1,679,17,900,1011,17,1050,1120,,,16904
1,683,17,905,924,17,1040,1042,,,16908
1,687,17,905,914,17,1151,1137,,,16913
1,692,17,910,940,17,1065,,,,16917
1,711,17,920,949,17,1105,1098,,,16932
1,734,17,945,955,17,1095,1078,,,16953
1,735,17,945,977,17,1145,1118,,,16955
1,759,17,960,975,17,1120,1103,,,16981
1,762,17,960,,18,29,,,,16985
1,766,17,965,989,17,1195,,,,16989
1,776,17,975,991,17,1195,1184,,,17000
1,834,17,1020,1034,17,1195,1182,,,17049
1,1500,17,1035,1046,17,1175,1157,,,17068
1,864,17,1050,1061,17,1235,1203,,,17083
1,878,17,1065,1074,17,1210,1182,,,17100
1,879,17,1065,1095,17,1270,1225,,,17101
1,876,17,1065,1077,17,1304,1290,,,17103
1,1504,17,1070,1084,17,1330,1327,,,17105
1,891,17,1079,1103,17,1229,1219,,,17113
1,894,17,1080,1096,17,1115,1090,,,17114
1,897,17,1080,1087,17,1182,1155,,,17122
1,912,17,1095,,17,1300,,,,17137
1,1844,17,1100,1113,17,1175,1174,,,17145
1,934,17,1125,1141,17,1260,1246,,,17155
1,935,17,1125,1137,17,1270,1247,,,17156
1,943,17,1135,1200,17,1255,1293,,,17166
1,953,17,1140,,17,1332,,,,17172
1,1287,17,1140,1151,17,1334,1302,,,17173
1,958,17,1147,1160,18,555,,,,17178
1,1853,17,1158,1182,17,1438,1432,,,17190
1,995,17,1180,1192,17,1265,1240,,,17209
1,996,17,1180,1197,17,1300,1282,,,17210
1,2073,17,1185,1190,17,1302,1284,,,17218
1,1001,17,1185,1197,17,1350,,,,17216
1,979,17,1220,1249,17,1408,1415,,,17252
1,1890,17,1270,1283,17,1323,1313,,,17292
1,1889,17,1270,1283,17,1323,1313,,,17293
1,1893,17,1285,,17,1366,,,,17306
1,1894,17,1285,,17,1366,,,,17307
1,1068,17,1295,1318,17,1380,,,,17314
1,1077,17,1310,1325,17,1420,1399,,,17322
1,1078,17,1315,1309,17,1340,1291,,,17325
1,1085,17,1315,,18,20,,,,17327
1,1079,17,1315,,18,25,,,,17326
1,1089,17,1335,1346,17,1435,,,,17336
1,1094,17,1340,,18,363,,,,17341
1,1106,17,1375,,18,315,,,,17356
1,1107,17,1375,,18,400,,,,17357
1,1906,17,1385,,18,434,,,,17361
1,1907,17,1419,,18,450,,,,17368
1,831,18,235,235,18,1100,1062,,,18160
1,1585,18,334,347,18,390,378,,,17378
1,1630,18,360,387,18,570,573,,,17407
1,30,18,366,374,18,589,546,,,17412
1,44,18,370,387,18,615,605,,,17417
1,1636,18,375,387,18,500,487,,,17428
1,1635,18,375,407,18,565,563,,,17430
1,59,18,390,414,18,500,470,,,17440
1,1646,18,390,403,18,595,559,,,17443
1,107,18,390,417,18,613,600,,,17452
1,65,18,390,398,18,635,619,,,17449
1,72,18,400,405,18,495,459,,,17457
1,83,18,415,432,18,475,465,,,17469
1,85,18,415,427,18,725,716,,,17471
1,89,18,419,438,18,634,585,,,17474
1,92,18,420,471,18,595,596,,,17477
1,1652,18,420,430,18,600,581,,,17489
1,94,18,420,429,18,625,610,,,17479
1,2085,18,422,438,18,503,503,,,17491
1,120,18,430,440,18,580,549,,,17497
1,127,18,435,,18,695,,,,17505
1,133,18,440,449,18,635,629,,,17510
1,146,18,445,431,18,638,619,,,17518
1,136,18,445,554,18,670,750,,,17513
1,139,18,450,454,18,480,448,,,17522
1,1668,18,460,508,18,569,591,,,17537
1,1671,18,465,477,18,776,761,,,17544
1,185,18,485,498,18,697,690,,,17562
1,183,18,485,497,18,990,961,,,17560
1,1680,18,487,503,18,742,736,,,17563
1,188,18,490,514,18,660,653,,,17564
1,192,18,495,512,18,670,641,,,17569
1,213,18,510,513,18,710,696,,,17592
1,220,18,515,569,18,690,696,,,17598
1,221,18,515,537,18,1017,1002,,,17601
1,260,18,535,,18,742,,,,17625
1,274,18,555,567,18,1010,1009,,,17644
1,277,18,560,575,18,680,659,,,17646
1,281,18,565,568,18,705,677,,,17653
1,285,18,569,575,18,625,610,,,17654
1,1327,18,570,583,18,679,672,,,17660
1,1128,18,570,591,18,830,818,,,17658
1,1206,18,585,593,18,765,753,,,17668
1,300,18,590,614,18,675,668,,,17669
1,1130,18,590,599,18,830,817,,,17670
1,302,18,590,664,18,965,1016,,,17672
1,1453,18,595,,18,663,,,,17681
1,316,18,605,631,18,770,759,,,17691
1,329,18,615,634,18,730,726,,,17699
1,334,18,620,633,18,990,968,,,17706
1,1715,18,627,647,18,835,,,,17710
1,343,18,630,682,18,760,778,,,17712
1,1716,18,636,648,18,790,759,,,17719
1,358,18,640,662,18,810,812,,,17723
1,1600,18,642,,18,1099,,,,17726
1,365,18,645,658,18,785,792,,,17729
1,1133,18,645,656,18,825,813,,,17731
1,390,18,660,791,18,875,,,,17745
1,1721,18,660,,18,1110,,,,17746
1,419,18,695,721,18,865,843,,,17777
1,474,18,740,753,18,840,829,,,17836
1,478,18,745,757,18,1250,1222,,,17841
1,484,18,750,795,18,840,853,,,17845
1,487,18,750,772,18,940,937,,,17848
1,502,18,760,775,18,855,851,,,17856
1,511,18,778,,18,855,,,,17874
1,523,18,780,810,18,875,881,,,17876
1,530,18,785,797,18,1290,,,,17885
1,591,18,835,865,18,940,929,,,17935
1,613,18,850,860,18,1315,1297,,,17955
1,627,18,870,944,18,1055,1111,,,17970
1,1773,18,881,901,18,966,,,,17994
1,669,18,895,921,18,1075,1050,,,18010
1,683,18,905,926,18,1040,1042,,,18021
1,687,18,905,918,18,1151,1130,,,18025
1,700,18,915,927,18,1080,1080,,,18037
1,716,18,927,934,18,1025,1014,,,18052
1,725,18,935,944,18,1010,973,,,18057
1,1403,18,945,963,18,1100,,,,18065
1,741,18,950,991,18,1103,1104,,,18083
1,754,18,958,976,18,1230,,,,18094
1,773,18,975,,18,1130,,,,18116
1,774,18,975,989,18,1155,1147,,,18117
1,1608,18,991,,18,1044,,,,18134
1,798,18,1000,1025,18,1219,,,,18145
1,826,18,1015,1053,18,1200,1207,,,18156
1,1814,18,1025,,18,1136,,,,18169
1,846,18,1030,1045,18,1204,1183,,,18178
1,1500,18,1035,1058,18,1175,1160,,,18181
1,875,18,1060,1078,18,1270,1243,,,18209
1,870,18,1065,1072,18,1420,1405,,,18215
1,1280,18,1070,1056,18,1201,1186,,,18222
1,891,18,1079,1107,18,1229,1222,,,18225
1,895,18,1080,1092,18,1175,1140,,,18228
1,1835,18,1080,1093,18,1178,1177,,,18232
1,1834,18,1080,1093,18,1178,1177,,,18233
1,898,18,1080,1088,18,1182,1161,,,18235
1,899,18,1080,1098,18,1288,1264,,,18238
1,1841,18,1095,1103,18,1194,,,,18250
1,1843,18,1100,1139,18,1175,1193,,,18255
1,915,18,1106,1112,18,1317,1310,,,18260
1,1611,18,1135,,18,1275,,,,18279
1,1287,18,1140,1147,18,1334,1308,,,18284
1,969,18,1155,1172,18,1240,1234,,,18300
1,970,18,1155,1187,18,1410,1418,,,18301
1,1507,18,1160,1195,18,1295,1297,,,18306
1,1858,18,1177,,18,1328,,,,18324
1,1860,18,1182,,18,1250,,,,18331
1,1004,18,1195,,18,1287,,,,18339
1,1022,18,1220,1225,18,1305,1279,,,18364
1,1035,18,1255,,18,1439,,,,18390
1,1048,18,1259,1277,18,1405,,,,18393
1,1046,18,1260,,19,15,,,,18395
1,1890,18,1270,1281,18,1323,1317,,,18404
1,1053,18,1270,1287,19,5,1431,,,18402
1,2077,18,1279,,18,1357,,,,18410
1,1061,18,1280,,19,330,,,,18414
1,1063,18,1285,1329,18,1435,,,,18416
1,677,18,1290,,18,1347,,,,18423
1,1898,18,1295,1304,18,1377,,,,18428
1,1072,18,1300,1319,18,1430,,,,18430
1,1077,18,1310,1332,18,1420,,,,18433
1,1085,18,1315,,19,20,,,,18440
1,1083,18,1325,,19,380,,,,18447
1,1094,18,1340,,19,363,,,,18455
1,1904,18,1350,,19,18,,,,18462
1,1105,18,1370,,19,105,,,,18465
1,1113,18,1400,,19,315,,,,18475
1,1,19,25,42,19,357,357,,,18483
1,1631,19,360,359,19,427,405,,,18515
1,1629,19,360,377,19,479,472,,,18510
1,12,19,360,382,19,568,582,,,18514
1,1630,19,360,391,19,570,576,,,18511
1,1123,19,370,383,19,605,600,,,18524
1,44,19,370,387,19,615,660,,,18525
1,45,19,370,397,19,835,861,,,18526
1,1635,19,375,389,19,565,542,,,18535
1,51,19,375,387,19,635,619,,,18531
1,60,19,390,403,19,550,534,,,18545
1,73,19,390,406,19,555,540,,,18546
1,76,19,405,428,19,550,530,,,18564
1,89,19,419,449,19,634,604,,,18578
1,109,19,425,436,19,495,478,,,18598
1,1656,19,428,473,19,904,939,,,18603
1,134,19,435,459,19,604,574,,,18613
1,132,19,440,467,19,515,501,,,18615
1,154,19,460,484,19,665,627,,,18637
1,1677,19,480,492,19,587,568,,,18661
1,2029,19,480,492,19,593,553,,,18660
1,178,19,480,489,19,626,604,,,18659
1,184,19,485,497,19,697,686,,,18666
1,183,19,485,504,19,990,983,,,18664
1,188,19,490,519,19,660,669,,,18668
1,1684,19,495,526,19,700,680,,,18676
1,1596,19,499,514,19,675,,,,18680
1,191,19,501,509,19,660,634,,,18685
1,1690,19,520,567,19,716,742,,,18714
1,236,19,525,569,19,1030,1056,,,18721
1,239,19,530,542,19,690,645,,,18723
1,481,19,535,552,19,698,684,,,18733
1,291,19,540,574,19,652,643,,,18736
1,1698,19,560,572,19,833,805,,,18755
1,302,19,590,644,19,965,991,,,18780
1,306,19,595,604,19,685,663,,,18783
1,316,19,605,611,19,770,,,,18798
1,323,19,610,647,19,805,817,,,18801
1,334,19,620,638,19,990,991,,,18812
1,339,19,625,,19,1119,,,,18814
1,345,19,630,644,19,825,771,,,18820
1,349,19,635,648,19,825,814,,,18824
1,1600,19,642,,19,1099,,,,18833
1,1133,19,645,656,19,825,806,,,18837
1,383,19,665,679,19,1017,1006,,,18854
1,1724,19,670,668,19,895,862,,,18858
1,400,19,685,700,19,785,774,,,18867
1,412,19,690,717,19,765,756,,,18873
1,445,19,715,729,19,1097,1094,,,18911
1,451,19,720,729,19,915,865,,,18918
1,452,19,720,733,19,930,924,,,18919
1,465,19,730,740,19,910,890,,,18934
1,468,19,735,756,19,885,860,,,18938
1,484,19,750,778,19,840,822,,,18955
1,487,19,750,799,19,940,964,,,18958
1,1396,19,765,773,19,830,823,,,18970
1,509,19,765,788,19,865,852,,,18971
1,1745,19,765,767,19,890,875,,,18975
1,1237,19,784,804,19,1110,1116,,,18992
1,1347,19,786,803,19,898,908,,,18998
1,549,19,795,811,19,892,881,,,19011
1,558,19,805,827,19,910,898,,,19016
1,571,19,815,816,19,1015,994,,,19030
1,1144,19,840,856,19,1015,1013,,,19055
1,1761,19,840,853,19,1050,1029,,,19057
1,1495,19,845,855,19,985,951,,,19061
1,1766,19,869,883,19,988,974,,,19081
1,625,19,869,892,19,1059,1044,,,19080
1,648,19,880,896,19,1070,1048,,,19105
1,680,19,900,935,19,1405,1426,,,19135
1,685,19,905,957,19,1110,1109,,,19140
1,692,19,910,919,19,1065,,,,19147
1,711,19,920,956,19,1105,1094,,,19164
1,726,19,935,1047,19,1120,1213,,,19175
1,734,19,945,961,19,1095,1060,,,19180
1,741,19,950,966,19,1103,1094,,,19198
1,1790,19,951,,19,990,,,,19203
1,749,19,955,970,19,1045,1038,,,19207
1,754,19,955,981,19,1227,,,,19210
1,759,19,960,982,19,1120,1102,,,19213
1,760,19,960,1078,19,1130,,,,19214
1,784,19,985,992,19,1250,1245,,,19238
1,794,19,990,1024,19,1130,1142,,,19244
1,805,19,1000,1015,19,1130,1119,,,19256
1,1808,19,1010,1029,20,28,,,,19267
1,826,19,1015,1021,19,1200,1175,,,19270
1,1815,19,1029,1039,19,1140,,,,19287
1,843,19,1030,1039,19,1135,1122,,,19289
1,846,19,1030,1047,19,1204,1168,,,19293
1,858,19,1045,1067,19,1212,1200,,,19308
1,860,19,1045,1067,19,1212,1200,,,19309
1,859,19,1045,,19,1248,,,,19311
1,1505,19,1058,1104,19,1250,,,,19319
1,870,19,1065,1089,19,1420,,,,19330
1,885,19,1070,1086,19,1240,1201,,,19332
1,894,19,1080,1098,19,1115,1091,,,19341
1,1835,19,1080,1097,19,1178,1160,,,19348
1,897,19,1080,1094,19,1182,1163,,,19350
1,898,19,1080,1094,19,1182,1163,,,19351
1,1836,19,1080,,19,1210,,,,19352
1,2137,19,1083,,19,1225,,,,19355
1,915,19,1106,1117,19,1317,1308,,,19375
1,928,19,1110,,19,1165,,,,19377
1,934,19,1125,1137,19,1260,1243,,,19381
1,938,19,1130,1190,19,1280,1314,,,19384
1,1611,19,1135,,19,1275,,,,19392
1,956,19,1145,1170,19,1243,1247,,,19400
1,957,19,1145,1145,19,1252,1229,,,19401
1,960,19,1150,1184,19,1350,,,,19404
1,946,19,1150,1213,19,1382,1398,,,19410
1,2706,19,1165,,19,1293,,,,32462
1,987,19,1170,1189,19,1385,1382,,,19428
1,993,19,1175,1183,19,1311,1303,,,19436
1,995,19,1180,1188,19,1265,1242,,,19441
1,971,19,1181,,20,44,,,,19444
1,1869,19,1199,,19,1395,,,,19457
1,1867,19,1205,1211,19,1362,1335,,,19464
1,1022,19,1220,1241,19,1305,1299,,,19478
1,1002,19,1221,1257,19,1393,1394,,,19481
1,2011,19,1225,,19,1404,,,,19484
1,1614,19,1230,,19,1327,,,,19494
1,1028,19,1230,1231,19,1333,1309,,,19492
1,1891,19,1271,,20,14,,,,19520
1,1893,19,1285,,19,1366,,,,19530
1,1894,19,1285,,19,1366,,,,19531
1,1067,19,1290,,19,1383,,,,19536
1,1069,19,1295,1321,20,10,,,,19539
1,1074,19,1305,1324,19,1435,1427,,,19544
1,1899,19,1305,,19,1435,,,,19545
1,1078,19,1315,1321,19,1340,1308,,,19549
1,1080,19,1321,,20,66,,,,19555
1,1106,19,1375,,20,315,,,,19577
1,1109,19,1380,,20,400,,,,19580
1,1110,19,1380,,20,445,,,,19581
1,1620,20,340,348,21,563,527,,,19599
1,20,20,360,,21,400,,,,19615
1,1627,20,360,370,21,425,406,,,19618
1,1631,20,360,368,21,427,422,,,19624
1,36,20,360,366,21,431,410,,,19620
1,25,20,360,414,21,560,590,,,19609
1,30,20,366,388,21,589,578,,,19629
1,43,20,370,381,21,560,537,,,19631
1,45,20,370,385,21,835,820,,,19635
1,1636,20,375,394,21,500,524,,,19647
1,65,20,390,397,21,635,608,,,19664
1,1648,20,392,438,21,490,503,,,19670
1,76,20,405,421,21,550,525,,,19676
1,1591,20,410,417,21,525,511,,,19682
1,83,20,415,426,21,475,472,,,19685
1,1653,20,420,441,21,532,527,,,19705
1,95,20,420,434,21,675,653,,,19696
1,109,20,425,438,21,495,486,,,19710
1,119,20,430,434,21,575,532,,,19716
1,120,20,430,443,21,580,562,,,19717
1,134,20,435,453,21,604,576,,,19723
1,147,20,455,466,21,600,571,,,19744
1,1667,20,456,481,21,691,683,,,19748
1,156,20,465,505,21,570,582,,,19755
1,1671,20,465,487,21,776,765,,,19757
1,183,20,485,510,21,990,969,,,19773
1,1686,20,500,666,21,677,812,,,19797
1,1127,20,520,585,21,680,711,,,19826
1,1690,20,520,578,21,716,738,,,19828
1,259,20,530,548,21,632,616,,,19841
1,481,20,535,548,21,698,699,,,19848
1,255,20,540,547,21,745,725,,,19850
1,287,20,570,639,21,750,788,,,19878
1,1705,20,590,661,21,781,812,,,19895
1,302,20,590,604,21,965,978,,,19894
1,306,20,595,617,21,685,676,,,19898
1,310,20,595,617,21,1013,986,,,19903
1,326,20,600,618,21,947,931,,,19909
1,323,20,610,625,21,805,801,,,19917
1,349,20,635,655,21,825,824,,,19942
1,355,20,637,657,21,684,678,,,19945
1,365,20,645,659,21,785,780,,,19953
1,366,20,645,656,21,815,806,,,19954
1,377,20,655,730,21,750,797,,,19964
1,379,20,660,684,21,795,782,,,19965
1,1721,20,660,,21,1110,,,,19969
1,412,20,690,723,21,765,748,,,19991
1,420,20,695,722,21,870,871,,,20004
1,437,20,705,740,21,1211,1190,,,20018
1,438,20,710,740,21,865,860,,,20021
1,449,20,720,742,21,860,857,,,20036
1,464,20,730,742,21,855,830,,,20051
1,483,20,750,758,21,780,752,,,20072
1,486,20,750,794,21,910,948,,,20075
1,489,20,750,761,21,1260,1238,,,20078
1,498,20,755,762,21,850,828,,,20080
1,499,20,755,787,21,925,930,,,20081
1,2051,20,765,,21,1129,,,,20094
1,523,20,780,837,21,875,907,,,20105
1,529,20,785,860,21,875,942,,,20113
1,554,20,795,839,21,871,899,,,20127
1,549,20,795,805,21,892,876,,,20129
1,571,20,815,820,21,1015,999,,,20148
1,577,20,820,876,21,1175,1199,,,20153
1,582,20,835,858,21,1035,1049,,,20166
1,599,20,840,844,21,965,951,,,20170
1,603,20,840,848,21,1007,979,,,20176
1,1761,20,840,853,21,1050,1034,,,20173
1,1765,20,860,881,21,1340,1315,,,20191
1,620,20,865,884,21,1035,1045,,,20193
1,638,20,870,882,21,1094,1053,,,20208
1,644,20,875,932,21,1070,1096,,,20214
1,648,20,880,896,21,1070,1069,,,20222
1,663,20,890,905,21,990,981,,,20239
1,664,20,890,900,21,1000,977,,,20240
1,678,20,900,907,21,1000,995,,,20252
1,680,20,900,914,21,1405,1396,,,20254
1,683,20,905,921,21,1040,1038,,,20257
1,685,20,905,984,21,1110,1152,,,20259
1,762,20,960,,22,29,,,,20333
1,766,20,965,985,21,1195,,,,20339
1,785,20,985,,22,44,,,,20359
1,1608,20,991,,21,1044,,,,20366
1,1808,20,1010,1035,22,28,,,,20386
1,1810,20,1015,,21,1170,,,,20393
