0,entity,Domain,Conditions,,day,,,,,,,,,,
8,4810,Los Angeles,Sunny,63,1,,,,,,,,,,
9,4810,Los Angeles,Clear,58,1,,,,,,,,,,
15,4810,Los Angeles,Clear,63,1,,,,,,,,,,
10,4810,Los Angeles,clear sky,62,1,,,,,,,,,,
11,4810,Los Angeles,Sunny,58,1,,,,,,,,,,
12,4810,Los Angeles,Sunny,68,1,,,,,,,,,,
13,4810,Los Angeles,Fair,59,1,,,,,,,,,,
1,4815,Los Angeles,Fair,,1,,,,,,,,,,
2,4815,Los Angeles,Clear,37,1,,,,,,,,,,
3,4815,Los Angeles,Clear,38,1,,,,,,,,,,
4,4815,Los Angeles,Clear,38,1,,,,,,,,,,
5,4815,Los Angeles,Sunny,38,1,,,,,,,,,,
6,4815,Los Angeles,Clear,37,1,,,,,,,,,,
7,4815,Los Angeles,Partly Cloudy,38,1,,,,,,,,,,
14,4815,Los Angeles,Mostly Sunny,41,1,,,,,,,,,,
8,4815,Los Angeles,Sunny,41,1,,,,,,,,,,
9,4815,Los Angeles,Clear,37,1,,,,,,,,,,
15,4815,Los Angeles,Clear,48,1,,,,,,,,,,
10,4815,Los Angeles,clear sky,42,1,,,,,,,,,,
11,4815,Los Angeles,Sunny,38,1,,,,,,,,,,
12,4815,Los Angeles,Sunny,39,1,,,,,,,,,,
13,4815,Los Angeles,Fair,38,1,,,,,,,,,,
1,4888,Los Angeles,Fair,,1,,,,,,,,,,
2,4888,Los Angeles,Clear,59,1,,,,,,,,,,
3,4888,Los Angeles,Clear,62,1,,,,,,,,,,
4,4888,Los Angeles,Clear,77,1,,,,,,,,,,
5,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
6,4888,Los Angeles,Clear,59,1,,,,,,,,,,
7,4888,Los Angeles,Mostly Clear,64,1,,,,,,,,,,
14,4888,Los Angeles,Mostly Sunny,48,1,,,,,,,,,,
8,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
9,4888,Los Angeles,High Surf AdvisoryClear,59,1,,,,,,,,,,
15,4888,Los Angeles,Clear,77,1,,,,,,,,,,
10,4888,Los Angeles,clear sky,59,1,,,,,,,,,,
11,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
12,4888,Los Angeles,Sunny,47,1,,,,,,,,,,
13,4888,Los Angeles,Fair,62,1,,,,,,,,,,
1,4899,Los Angeles,Partly Cloudy,,1,,,,,,,,,,
2,4899,Los Angeles,Hazy,82,1,,,,,,,,,,
3,4899,Los Angeles,Haze,83,1,,,,,,,,,,
4,4899,Los Angeles,Haze,86,1,,,,,,,,,,
5,4899,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
6,4899,Los Angeles,Hazy,82,1,,,,,,,,,,
7,4899,Los Angeles,Partly Cloudy,84,1,,,,,,,,,,
14,4899,Los Angeles,Mostly Cloudy,86,1,,,,,,,,,,
8,4899,Los Angeles,Cloudy,81,1,,,,,,,,,,
9,4899,Los Angeles,High Surf AdvisoryHaze,82,1,,,,,,,,,,
15,4899,Los Angeles,Mist,93,1,,,,,,,,,,
10,4899,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4899,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
12,4899,Los Angeles,Mostly Cloudy,87,1,,,,,,,,,,
13,4899,Los Angeles,Haze,83,1,,,,,,,,,,
1,4900,Los Angeles,Fair,,1,,,,,,,,,,
2,4900,Los Angeles,Hazy,82,1,,,,,,,,,,
3,4900,Los Angeles,Haze,83,1,,,,,,,,,,
4,4900,Los Angeles,Haze,87,1,,,,,,,,,,
5,4900,Los Angeles,Hazy Moonlight,82,1,,,,,,,,,,
6,4900,Los Angeles,Hazy,82,1,,,,,,,,,,
7,4900,Los Angeles,Clear,83,1,,,,,,,,,,
14,4900,Los Angeles,Partly Cloudy,83,1,,,,,,,,,,
8,4900,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
9,4900,Los Angeles,High Surf AdvisoryHaze,82,1,,,,,,,,,,
15,4900,Los Angeles,Mist,93,1,,,,,,,,,,
10,4900,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4900,Los Angeles,Hazy Clouds,82,1,,,,,,,,,,
12,4900,Los Angeles,Mostly Cloudy,82,1,,,,,,,,,,
13,4900,Los Angeles,Haze,83,1,,,,,,,,,,
1,4934,Los Angeles,Fair,,1,,,,,,,,,,
2,4934,Los Angeles,Clear,87,1,,,,,,,,,,
3,4934,Los Angeles,Clear,83,1,,,,,,,,,,
4,4934,Los Angeles,Clear,89,1,,,,,,,,,,
5,4934,Los Angeles,Clear,83,1,,,,,,,,,,
6,4934,Los Angeles,Clear,87,1,,,,,,,,,,
7,4934,Los Angeles,Clear,84,1,,,,,,,,,,
14,4934,Los Angeles,Mostly Clear,83,1,,,,,,,,,,
8,4934,Los Angeles,Clear,83,1,,,,,,,,,,
9,4934,Los Angeles,Coastal Flood StatementClear,87,1,,,,,,,,,,
15,4934,Los Angeles,Mist,100,1,,,,,,,,,,
10,4934,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4934,Los Angeles,Clear,83,1,,,,,,,,,,
12,4934,Los Angeles,Clear,88,1,,,,,,,,,,
13,4934,Los Angeles,Fog,94,1,,,,,,,,,,
1,4938,Los Angeles,Haze,,1,,,,,,,,,,
2,4938,Los Angeles,Hazy,87,1,,,,,,,,,,
3,4938,Los Angeles,Haze,83,1,,,,,,,,,,
4,4938,Los Angeles,Haze,85,1,,,,,,,,,,
5,4938,Los Angeles,Hazy Sunshine,83,1,,,,,,,,,,
6,4938,Los Angeles,Hazy,87,1,,,,,,,,,,
7,4938,Los Angeles,Sunny,78,1,,,,,,,,,,
14,4938,Los Angeles,Mostly Clear,86,1,,,,,,,,,,
8,4938,Los Angeles,Clear,82,1,,,,,,,,,,
9,4938,Los Angeles,Coastal Flood StatementHaze,87,1,,,,,,,,,,
15,4938,Los Angeles,Mist,100,1,,,,,,,,,,
10,4938,Los Angeles,clear sky,87,1,,,,,,,,,,
11,4938,Los Angeles,Hazy Sunshine,83,1,,,,,,,,,,
12,4938,Los Angeles,Sunny,88,1,,,,,,,,,,
13,4938,Los Angeles,Haze,83,1,,,,,,,,,,
1,4940,Los Angeles,Fair,,1,,,,,,,,,,
2,4940,Los Angeles,Hazy,77,1,,,,,,,,,,
3,4940,Los Angeles,Haze,64,1,,,,,,,,,,
4,4940,Los Angeles,Haze,68,1,,,,,,,,,,
5,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
6,4940,Los Angeles,Hazy,63,1,,,,,,,,,,
7,4940,Los Angeles,Sunny,71,1,,,,,,,,,,
14,4940,Los Angeles,Hazy,83,1,,,,,,,,,,
8,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
9,4940,Los Angeles,Coastal Flood StatementHaze,62,1,,,,,,,,,,
15,4940,Los Angeles,Mist,87,1,,,,,,,,,,
10,4940,Los Angeles,clear sky,76,1,,,,,,,,,,
11,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
12,4940,Los Angeles,Sunny,79,1,,,,,,,,,,
13,4940,Los Angeles,Fog,89,1,,,,,,,,,,
1,4941,Los Angeles,Fair,,1,,,,,,,,,,
2,4941,Los Angeles,Hazy,63,1,,,,,,,,,,
3,4941,Los Angeles,Haze,64,1,,,,,,,,,,
4,4941,Los Angeles,Haze,62,1,,,,,,,,,,
5,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
6,4941,Los Angeles,Hazy,63,1,,,,,,,,,,
7,4941,Los Angeles,Sunny,62,1,,,,,,,,,,
14,4941,Los Angeles,Hazy,83,1,,,,,,,,,,
8,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
9,4941,Los Angeles,Coastal Flood StatementHaze,62,1,,,,,,,,,,
15,4941,Los Angeles,Mist,87,1,,,,,,,,,,
10,4941,Los Angeles,clear sky,63,1,,,,,,,,,,
11,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
12,4941,Los Angeles,Sunny,66,1,,,,,,,,,,
13,4941,Los Angeles,Haze,64,1,,,,,,,,,,
1,4942,Los Angeles,Fair,,1,,,,,,,,,,
2,4942,Los Angeles,Clear,52,1,,,,,,,,,,
3,4942,Los Angeles,Clear,52,1,,,,,,,,,,
4,4942,Los Angeles,Clear,55,1,,,,,,,,,,
5,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
6,4942,Los Angeles,Clear,52,1,,,,,,,,,,
7,4942,Los Angeles,Sunny,48,1,,,,,,,,,,
14,4942,Los Angeles,Mostly Sunny,64,1,,,,,,,,,,
8,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
9,4942,Los Angeles,Coastal Flood StatementClear,51,1,,,,,,,,,,
15,4942,Los Angeles,Mostly Clear,72,1,,,,,,,,,,
10,4942,Los Angeles,clear sky,63,1,,,,,,,,,,
11,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
12,4942,Los Angeles,Sunny,49,1,,,,,,,,,,
13,4942,Los Angeles,Fair,52,1,,,,,,,,,,
1,4944,Los Angeles,Fair,,1,,,,,,,,,,
2,4944,Los Angeles,Clear,46,1,,,,,,,,,,
3,4944,Los Angeles,Haze,47,1,,,,,,,,,,
4,4944,Los Angeles,Haze,50,1,,,,,,,,,,
5,4944,Los Angeles,Mostly Sunny,46,1,,,,,,,,,,
6,4944,Los Angeles,Clear,46,1,,,,,,,,,,
7,4944,Los Angeles,Sunny,43,1,,,,,,,,,,
14,4944,Los Angeles,Mostly Sunny,52,1,,,,,,,,,,
8,4944,Los Angeles,Sunny,46,1,,,,,,,,,,
9,4944,Los Angeles,Coastal Flood StatementHaze,48,1,,,,,,,,,,
15,4944,Los Angeles,Clear,57,1,,,,,,,,,,
10,4944,Los Angeles,clear sky,45,1,,,,,,,,,,
11,4944,Los Angeles,Mostly Sunny,46,1,,,,,,,,,,
12,4944,Los Angeles,Sunny,44,1,,,,,,,,,,
13,4944,Los Angeles,Haze,47,1,,,,,,,,,,
6,4993,Los Angeles,Clear,67,1,,,,,,,,,,
7,4993,Los Angeles,Sunny,69,1,,,,,,,,,,
14,4993,Los Angeles,Mostly Clear,71,1,,,,,,,,,,
8,4993,Los Angeles,Sunny,71,1,,,,,,,,,,
9,4993,Los Angeles,Clear,66,1,,,,,,,,,,
15,4993,Los Angeles,Clear,77,1,,,,,,,,,,
10,4993,Los Angeles,clear sky,71,1,,,,,,,,,,
11,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
12,4993,Los Angeles,Sunny,35,1,,,,,,,,,,
13,4993,Los Angeles,Fair,69,1,,,,,,,,,,
1,4993,Los Angeles,Fair,,1,,,,,,,,,,
2,4993,Los Angeles,Clear,67,1,,,,,,,,,,
3,4993,Los Angeles,Clear,69,1,,,,,,,,,,
4,4993,Los Angeles,Clear,70,1,,,,,,,,,,
5,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
6,4993,Los Angeles,Clear,67,1,,,,,,,,,,
7,4993,Los Angeles,Sunny,69,1,,,,,,,,,,
14,4993,Los Angeles,Mostly Clear,71,1,,,,,,,,,,
8,4993,Los Angeles,Sunny,71,1,,,,,,,,,,
9,4993,Los Angeles,Clear,66,1,,,,,,,,,,
15,4993,Los Angeles,Clear,77,1,,,,,,,,,,
10,4993,Los Angeles,clear sky,71,1,,,,,,,,,,
11,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
12,4993,Los Angeles,Sunny,35,1,,,,,,,,,,
13,4993,Los Angeles,Fair,69,1,,,,,,,,,,
1,5132,Memphis,Light Freezing Rain,,1,,,,,,,,,,
2,5132,Memphis,Overcast,86,1,,,,,,,,,,
3,5132,Memphis,Light Freezing Rain,86,1,,,,,,,,,,
4,5132,Memphis,Light Freezing Rain,54,1,,,,,,,,,,
5,5132,Memphis,Sleet,86,1,,,,,,,,,,
6,5132,Memphis,Freezing Rain,86,1,,,,,,,,,,
7,5132,Memphis,Freezing Rain,85,1,,,,,,,,,,
14,5132,Memphis,Sleet,76,1,,,,,,,,,,
8,5132,Memphis,Sleet,86,1,,,,,,,,,,
9,5132,Memphis,Weather WarningsRain,86,1,,,,,,,,,,
15,5132,Memphis,Light Freezing Rain,85,1,,,,,,,,,,
10,5132,Memphis,mostly cloudy,86,1,,,,,,,,,,
11,5132,Memphis,Freezing Rain,86,1,,,,,,,,,,
12,5132,Memphis,Freezing Rain,86,1,,,,,,,,,,
13,5132,Memphis,Light Freezing Rain and Breezy,85,1,,,,,,,,,,
1,5209,Memphis,Light Freezing Rain,,1,,,,,,,,,,
2,5209,Memphis,Freezing Rain,86,1,,,,,,,,,,
3,5209,Memphis,Light Freezing Rain,88,1,,,,,,,,,,
4,5209,Memphis,Light Freezing Drizzle Mist,58,1,,,,,,,,,,
5,5209,Memphis,Freezing Rain,88,1,,,,,,,,,,
6,5209,Memphis,Freezing Rain,86,1,,,,,,,,,,
7,5209,Memphis,Freezing Drizzle,87,1,,,,,,,,,,
14,5209,Memphis,Freezing Rain,86,1,,,,,,,,,,
8,5209,Memphis,Freezing Rain,88,1,,,,,,,,,,
9,5209,Memphis,Weather WarningsRain,86,1,,,,,,,,,,
15,5209,Memphis,"Light Freezing Drizzle, Mist",86,1,,,,,,,,,,
10,5209,Memphis,mostly cloudy,86,1,,,,,,,,,,
11,5209,Memphis,Freezing Rain,88,1,,,,,,,,,,
12,5209,Memphis,Freezing Rain,88,1,,,,,,,,,,
13,5209,Memphis,Light Freezing Rain Fog/Mist,88,1,,,,,,,,,,
1,5214,Memphis,Light Freezing Drizzle,,1,,,,,,,,,,
2,5214,Memphis,Freezing Drizzle,93,1,,,,,,,,,,
3,5214,Memphis,Light Freezing Drizzle,85,1,,,,,,,,,,
4,5214,Memphis,Light Freezing Drizzle,56,1,,,,,,,,,,
5,5214,Memphis,Freezing Rain,88,1,,,,,,,,,,
6,5214,Memphis,Freezing Drizzle,93,1,,,,,,,,,,
7,5214,Memphis,Freezing Rain,90,1,,,,,,,,,,
14,5214,Memphis,Freezing Drizzle,86,1,,,,,,,,,,
8,5214,Memphis,Freezing Rain,88,1,,,,,,,,,,
9,5214,Memphis,Weather WarningsFog,93,1,,,,,,,,,,
15,5214,Memphis,Light Freezing Drizzle,85,1,,,,,,,,,,
10,5214,Memphis,mostly cloudy,93,1,,,,,,,,,,
11,5214,Memphis,Lgt.Frz.Driz.,85,1,,,,,,,,,,
12,5214,Memphis,Light Freezing Drizzle,88,1,,,,,,,,,,
13,5214,Memphis,Light Freezing Drizzle,85,1,,,,,,,,,,
1,5229,Memphis,Cloudy,,1,,,,,,,,,,
2,5229,Memphis,Overcast,86,1,,,,,,,,,,
3,5229,Memphis,Overcast,85,1,,,,,,,,,,
4,5229,Memphis,Overcast,43,1,,,,,,,,,,
5,5229,Memphis,Cloudy,84,1,,,,,,,,,,
6,5229,Memphis,Overcast,86,1,,,,,,,,,,
7,5229,Memphis,Cloudy,77,1,,,,,,,,,,
14,5229,Memphis,Cloudy,82,1,,,,,,,,,,
8,5229,Memphis,Cloudy,84,1,,,,,,,,,,
9,5229,Memphis,Cloudy,86,1,,,,,,,,,,
15,5229,Memphis,Cloudy,85,1,,,,,,,,,,
10,5229,Memphis,mostly cloudy,86,1,,,,,,,,,,
11,5229,Memphis,Cloudy,84,1,,,,,,,,,,
12,5229,Memphis,Cloudy,84,1,,,,,,,,,,
13,5229,Memphis,Overcast,85,1,,,,,,,,,,
1,5248,Memphis,Fair,,1,,,,,,,,,,
2,5248,Memphis,Clear,80,1,,,,,,,,,,
3,5248,Memphis,Clear,81,1,,,,,,,,,,
4,5248,Memphis,Clear,43,1,,,,,,,,,,
5,5248,Memphis,Clear,81,1,,,,,,,,,,
6,5248,Memphis,Clear,86,1,,,,,,,,,,
7,5248,Memphis,Clear,83,1,,,,,,,,,,
14,5248,Memphis,Mostly Clear,73,1,,,,,,,,,,
8,5248,Memphis,Clear,77,1,,,,,,,,,,
9,5248,Memphis,Freezing Fog AdvisoryClear,86,1,,,,,,,,,,
15,5248,Memphis,Clear,81,1,,,,,,,,,,
10,5248,Memphis,clear sky,79,1,,,,,,,,,,
11,5248,Memphis,Clear,81,1,,,,,,,,,,
12,5248,Memphis,Clear,77,1,,,,,,,,,,
13,5248,Memphis,Fair,81,1,,,,,,,,,,
1,5263,Memphis,Partly Cloudy,,1,,,,,,,,,,
2,5263,Memphis,Partly Cloudy,70,1,,,,,,,,,,
3,5263,Memphis,Scattered Clouds,67,1,,,,,,,,,,
4,5263,Memphis,Scattered Clouds,28,1,,,,,,,,,,
5,5263,Memphis,Partly Sunny,67,1,,,,,,,,,,
6,5263,Memphis,Partly Cloudy,70,1,,,,,,,,,,
7,5263,Memphis,Mostly Sunny,68,1,,,,,,,,,,
14,5263,Memphis,Partly Cloudy,67,1,,,,,,,,,,
8,5263,Memphis,Partly Sunny,66,1,,,,,,,,,,
9,5263,Memphis,Partly Cloudy,69,1,,,,,,,,,,
15,5263,Memphis,Mostly Clear,67,1,,,,,,,,,,
10,5263,Memphis,clear sky,69,1,,,,,,,,,,
11,5263,Memphis,Partly Sunny,67,1,,,,,,,,,,
12,5263,Memphis,Partly Sunny,67,1,,,,,,,,,,
13,5263,Memphis,Partly Cloudy,67,1,,,,,,,,,,
1,5312,Memphis,Cloudy,,1,,,,,,,,,,
2,5312,Memphis,Overcast,71,1,,,,,,,,,,
3,5312,Memphis,Overcast,73,1,,,,,,,,,,
4,5312,Memphis,Overcast,33,1,,,,,,,,,,
5,5312,Memphis,Cloudy,72,1,,,,,,,,,,
6,5312,Memphis,Overcast,71,1,,,,,,,,,,
7,5312,Memphis,Cloudy,75,1,,,,,,,,,,
14,5312,Memphis,Partly Cloudy,71,1,,,,,,,,,,
8,5312,Memphis,Cloudy,72,1,,,,,,,,,,
9,5312,Memphis,Winter storm watchCloudy,70,1,,,,,,,,,,
15,5312,Memphis,Cloudy,73,1,,,,,,,,,,
10,5312,Memphis,mostly cloudy,70,1,,,,,,,,,,
11,5312,Memphis,Cloudy,72,1,,,,,,,,,,
12,5312,Memphis,Cloudy,72,1,,,,,,,,,,
13,5312,Memphis,Overcast,70,1,,,,,,,,,,
1,5312,Memphis,Cloudy,,1,,,,,,,,,,
2,5312,Memphis,Overcast,71,1,,,,,,,,,,
3,5312,Memphis,Overcast,70,1,,,,,,,,,,
4,5312,Memphis,Overcast,30,1,,,,,,,,,,
5,5312,Memphis,Cloudy,70,1,,,,,,,,,,
1,5440,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5440,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
3,5440,Milwaukee,Partly Cloudy,48,1,,,,,,,,,,
4,5440,Milwaukee,Partly Cloudy,52,1,,,,,,,,,,
5,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
6,5440,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
7,5440,Milwaukee,Clear,45,1,,,,,,,,,,
14,5440,Milwaukee,Partly Cloudy,40,1,,,,,,,,,,
8,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
9,5440,Milwaukee,Mostly Sunny,47,1,,,,,,,,,,
15,5440,Milwaukee,Few Clouds,47,1,,,,,,,,,,
10,5440,Milwaukee,clear sky,46,1,,,,,,,,,,
11,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
12,5440,Milwaukee,Clear,50,1,,,,,,,,,,
13,5440,Milwaukee,A Few Clouds,47,1,,,,,,,,,,
1,5446,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
3,5446,Milwaukee,Partly Cloudy,57,1,,,,,,,,,,
4,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
5,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
6,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
7,5446,Milwaukee,Partly Cloudy,58,1,,,,,,,,,,
14,5446,Milwaukee,Partly Cloudy,50,1,,,,,,,,,,
8,5446,Milwaukee,Mostly Clear,57,1,,,,,,,,,,
9,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
15,5446,Milwaukee,Mostly Clear,60,1,,,,,,,,,,
10,5446,Milwaukee,clear sky,55,1,,,,,,,,,,
11,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
12,5446,Milwaukee,Clear,60,1,,,,,,,,,,
13,5446,Milwaukee,Partly Cloudy,60,1,,,,,,,,,,
1,5455,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
3,5455,Milwaukee,Scattered Clouds,52,1,,,,,,,,,,
4,5455,Milwaukee,Scattered Clouds,54,1,,,,,,,,,,
5,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
6,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
7,5455,Milwaukee,Partly Cloudy,37,1,,,,,,,,,,
14,5455,Milwaukee,Partly Cloudy,31,1,,,,,,,,,,
8,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
9,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
15,5455,Milwaukee,Mostly Clear,51,1,,,,,,,,,,
10,5455,Milwaukee,clear sky,37,1,,,,,,,,,,
11,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
12,5455,Milwaukee,Sunny,34,1,,,,,,,,,,
13,5455,Milwaukee,Partly Cloudy,51,1,,,,,,,,,,
1,5526,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5526,Milwaukee,Partly Cloudy,57,1,,,,,,,,,,
3,5526,Milwaukee,Scattered Clouds,64,1,,,,,,,,,,
4,5526,Milwaukee,Scattered Clouds,68,1,,,,,,,,,,
5,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
6,5526,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
7,5526,Milwaukee,Mostly Clear,54,1,,,,,,,,,,
14,5526,Milwaukee,Partly Cloudy,54,1,,,,,,,,,,
8,5526,Milwaukee,Partly Cloudy,61,1,,,,,,,,,,
9,5526,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
15,5526,Milwaukee,Mostly Clear,64,1,,,,,,,,,,
10,5526,Milwaukee,clear sky,57,1,,,,,,,,,,
11,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
12,5526,Milwaukee,Clear,48,1,,,,,,,,,,
13,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
1,5527,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5527,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
3,5527,Milwaukee,Scattered Clouds,64,1,,,,,,,,,,
4,5527,Milwaukee,Mostly Cloudy,66,1,,,,,,,,,,
5,5527,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
6,5527,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
7,5527,Milwaukee,Mostly Clear,57,1,,,,,,,,,,
14,5527,Milwaukee,Partly Cloudy,54,1,,,,,,,,,,
8,5527,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
9,5527,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
15,5527,Milwaukee,Mostly Cloudy,65,1,,,,,,,,,,
10,5527,Milwaukee,clear sky,62,1,,,,,,,,,,
11,5527,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
12,5527,Milwaukee,Clear,48,1,,,,,,,,,,
13,5527,Milwaukee,Mostly Cloudy,65,1,,,,,,,,,,
1,5534,Milwaukee,Cloudy,,1,,,,,,,,,,
2,5534,Milwaukee,Overcast,57,1,,,,,,,,,,
3,5534,Milwaukee,Overcast,59,1,,,,,,,,,,
4,5534,Milwaukee,Overcast,62,1,,,,,,,,,,
5,5534,Milwaukee,Cloudy,57,1,,,,,,,,,,
6,5534,Milwaukee,Overcast,57,1,,,,,,,,,,
7,5534,Milwaukee,Cloudy,48,1,,,,,,,,,,
14,5534,Milwaukee,Cloudy,52,1,,,,,,,,,,
8,5534,Milwaukee,Cloudy,58,1,,,,,,,,,,
9,5534,Milwaukee,Cloudy,57,1,,,,,,,,,,
15,5534,Milwaukee,Cloudy,59,1,,,,,,,,,,
10,5534,Milwaukee,mostly cloudy,57,1,,,,,,,,,,
11,5534,Milwaukee,Cloudy,58,1,,,,,,,,,,
12,5534,Milwaukee,Light Snow,56,1,,,,,,,,,,
13,5534,Milwaukee,Overcast,59,1,,,,,,,,,,
1,5548,Milwaukee,Light Snow,,1,,,,,,,,,,
2,5548,Milwaukee,Light Snow,86,1,,,,,,,,,,
3,5548,Milwaukee,Light Snow,86,1,,,,,,,,,,
4,5548,Milwaukee,Light Snow,84,1,,,,,,,,,,
5,5548,Milwaukee,Flurries,81,1,,,,,,,,,,
6,5548,Milwaukee,Snow,86,1,,,,,,,,,,
7,5548,Milwaukee,Snow Showers,77,1,,,,,,,,,,
14,5548,Milwaukee,Snow Shower,75,1,,,,,,,,,,
8,5548,Milwaukee,Flurries,85,1,,,,,,,,,,
9,5548,Milwaukee,Short term forecastSnow,86,1,,,,,,,,,,
15,5548,Milwaukee,Light Snow,86,1,,,,,,,,,,
10,5548,Milwaukee,light snow,86,1,,,,,,,,,,
11,5548,Milwaukee,Light Snow,85,1,,,,,,,,,,
12,5548,Milwaukee,Light Snow,73,1,,,,,,,,,,
13,5548,Milwaukee,Light Snow,82,1,,,,,,,,,,
1,5573,Milwaukee,Mostly Cloudy,,1,,,,,,,,,,
2,5573,Milwaukee,Mostly Cloudy,73,1,,,,,,,,,,
3,5573,Milwaukee,Mostly Cloudy,71,1,,,,,,,,,,
4,5573,Milwaukee,Mostly Cloudy,69,1,,,,,,,,,,
5,5573,Milwaukee,Mostly Cloudy,70,1,,,,,,,,,,
6,5573,Milwaukee,Mostly Cloudy,73,1,,,,,,,,,,
7,5573,Milwaukee,Cloudy,66,1,,,,,,,,,,
14,5573,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
8,5573,Milwaukee,Mostly Cloudy,70,1,,,,,,,,,,
9,5573,Milwaukee,Mostly Cloudy,73,1,,,,,,,,,,
15,5573,Milwaukee,Mostly Cloudy,67,1,,,,,,,,,,
10,5573,Milwaukee,mostly cloudy,72,1,,,,,,,,,,
11,5573,Milwaukee,Mostly Cloudy,70,1,,,,,,,,,,
12,5573,Milwaukee,Mostly Cloudy,71,1,,,,,,,,,,
13,5573,Milwaukee,Mostly Cloudy,67,1,,,,,,,,,,
1,5581,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5581,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
3,5581,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
4,5581,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
5,5581,Milwaukee,Partly Sunny,45,1,,,,,,,,,,
6,5581,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
7,5581,Milwaukee,Sunny,40,1,,,,,,,,,,
14,5581,Milwaukee,Partly Cloudy,47,1,,,,,,,,,,
8,5581,Milwaukee,Partly Sunny,45,1,,,,,,,,,,
9,5581,Milwaukee,Mostly Sunny,46,1,,,,,,,,,,
15,5581,Milwaukee,Few Clouds,46,1,,,,,,,,,,
10,5581,Milwaukee,clear sky,45,1,,,,,,,,,,
11,5581,Milwaukee,Partly Sunny,45,1,,,,,,,,,,
12,5581,Milwaukee,Sunny,45,1,,,,,,,,,,
13,5581,Milwaukee,A Few Clouds,46,1,,,,,,,,,,
1,5765,Nashville,Cloudy,,1,,,,,,,,,,
2,5765,Nashville,Overcast,59,1,,,,,,,,,,
3,5765,Nashville,Overcast,58,1,,,,,,,,,,
4,5765,Nashville,Overcast,60,1,,,,,,,,,,
5,5765,Nashville,Cloudy,58,1,,,,,,,,,,
6,5765,Nashville,Overcast,59,1,,,,,,,,,,
7,5765,Nashville,Cloudy,52,1,,,,,,,,,,
