0,entity,Domain,Conditions,,day,,,,,,,,,,
2,3017,El Paso,Overcast,81,1,,,,,,,,,,
3,3017,El Paso,Overcast,82,1,,,,,,,,,,
4,3017,El Paso,Overcast,76,1,,,,,,,,,,
5,3017,El Paso,Cloudy,82,1,,,,,,,,,,
6,3017,El Paso,Overcast,81,1,,,,,,,,,,
7,3017,El Paso,Cloudy,82,1,,,,,,,,,,
14,3017,El Paso,Cloudy,79,1,,,,,,,,,,
8,3017,El Paso,Cloudy,79,1,,,,,,,,,,
9,3017,El Paso,Cloudy,81,1,,,,,,,,,,
15,3017,El Paso,Cloudy,76,1,,,,,,,,,,
10,3017,El Paso,mostly cloudy,81,1,,,,,,,,,,
11,3017,El Paso,Cloudy,82,1,,,,,,,,,,
12,3017,El Paso,Cloudy,82,1,,,,,,,,,,
13,3017,El Paso,Mostly Cloudy,87,1,,,,,,,,,,
1,3024,El Paso,Mostly Cloudy,,1,,,,,,,,,,
2,3024,El Paso,Mostly Cloudy,47,1,,,,,,,,,,
3,3024,El Paso,Mostly Cloudy,42,1,,,,,,,,,,
4,3024,El Paso,Mostly Cloudy,48,1,,,,,,,,,,
5,3024,El Paso,Cloudy,44,1,,,,,,,,,,
6,3024,El Paso,Mostly Cloudy,47,1,,,,,,,,,,
7,3024,El Paso,Mostly Cloudy,43,1,,,,,,,,,,
14,3024,El Paso,Mostly Cloudy,50,1,,,,,,,,,,
8,3024,El Paso,Cloudy,44,1,,,,,,,,,,
9,3024,El Paso,Mostly Cloudy,41,1,,,,,,,,,,
15,3024,El Paso,Mostly Cloudy,41,1,,,,,,,,,,
10,3024,El Paso,mostly cloudy,47,1,,,,,,,,,,
11,3024,El Paso,Cloudy,44,1,,,,,,,,,,
12,3024,El Paso,Cloudy,44,1,,,,,,,,,,
13,3024,El Paso,Mostly Cloudy,42,1,,,,,,,,,,
1,3026,El Paso,Mostly Cloudy,,1,,,,,,,,,,
2,3026,El Paso,Mostly Cloudy,41,1,,,,,,,,,,
3,3026,El Paso,Mostly Cloudy,40,1,,,,,,,,,,
4,3026,El Paso,Mostly Cloudy,45,1,,,,,,,,,,
5,3026,El Paso,Mostly Cloudy,40,1,,,,,,,,,,
6,3026,El Paso,Mostly Cloudy,41,1,,,,,,,,,,
7,3026,El Paso,Mostly Cloudy,40,1,,,,,,,,,,
14,3026,El Paso,Mostly Cloudy,42,1,,,,,,,,,,
8,3026,El Paso,Mostly Cloudy,41,1,,,,,,,,,,
9,3026,El Paso,Mostly Cloudy,41,1,,,,,,,,,,
15,3026,El Paso,Mostly Cloudy,40,1,,,,,,,,,,
10,3026,El Paso,mostly cloudy,41,1,,,,,,,,,,
11,3026,El Paso,Mostly Cloudy,40,1,,,,,,,,,,
12,3026,El Paso,Mostly Cloudy,40,1,,,,,,,,,,
13,3026,El Paso,Mostly Cloudy,41,1,,,,,,,,,,
1,3086,El Paso,Mostly Cloudy,,1,,,,,,,,,,
2,3086,El Paso,Mostly Cloudy,66,1,,,,,,,,,,
3,3086,El Paso,Mostly Cloudy,63,1,,,,,,,,,,
4,3086,El Paso,Mostly Cloudy,69,1,,,,,,,,,,
5,3086,El Paso,Intermittent Clouds,62,1,,,,,,,,,,
6,3086,El Paso,Mostly Cloudy,66,1,,,,,,,,,,
7,3086,El Paso,Mostly Cloudy,63,1,,,,,,,,,,
14,3086,El Paso,Mostly Cloudy,68,1,,,,,,,,,,
8,3086,El Paso,Intermittent Clouds,67,1,,,,,,,,,,
9,3086,El Paso,Special weather statementMostly Cloudy,65,1,,,,,,,,,,
15,3086,El Paso,Mostly Cloudy,63,1,,,,,,,,,,
10,3086,El Paso,mostly cloudy,66,1,,,,,,,,,,
11,3086,El Paso,Some Clouds,62,1,,,,,,,,,,
1,3534,Houston,Cloudy,,1,,,,,,,,,,
2,3534,Houston,Overcast,82,1,,,,,,,,,,
3,3534,Houston,Overcast,82,1,,,,,,,,,,
4,3534,Houston,Overcast,88,1,,,,,,,,,,
5,3534,Houston,Cloudy,85,1,,,,,,,,,,
6,3534,Houston,Overcast,91,1,,,,,,,,,,
7,3534,Houston,Cloudy,84,1,,,,,,,,,,
14,3534,Houston,Cloudy,87,1,,,,,,,,,,
8,3534,Houston,Cloudy,81,1,,,,,,,,,,
9,3534,Houston,Cloudy,87,1,,,,,,,,,,
15,3534,Houston,Cloudy,82,1,,,,,,,,,,
10,3534,Houston,mostly cloudy,82,1,,,,,,,,,,
11,3534,Houston,Cloudy,85,1,,,,,,,,,,
12,3534,Houston,Cloudy,81,1,,,,,,,,,,
13,3534,Houston,Overcast,80,1,,,,,,,,,,
1,3951,Indianapolis,Partly Cloudy,,1,,,,,,,,,,
2,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
3,3951,Indianapolis,Scattered Clouds,55,1,,,,,,,,,,
4,3951,Indianapolis,Scattered Clouds,56,1,,,,,,,,,,
5,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
6,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
7,3951,Indianapolis,Partly Cloudy,49,1,,,,,,,,,,
14,3951,Indianapolis,Mostly Cloudy,48,1,,,,,,,,,,
8,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
9,3951,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
15,3951,Indianapolis,Mostly Clear,55,1,,,,,,,,,,
10,3951,Indianapolis,mostly cloudy,54,1,,,,,,,,,,
11,3951,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
12,3951,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3951,Indianapolis,Partly Cloudy,55,1,,,,,,,,,,
1,3954,Indianapolis,Partly Cloudy,,1,,,,,,,,,,
2,3954,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
3,3954,Indianapolis,Scattered Clouds,55,1,,,,,,,,,,
4,3954,Indianapolis,Scattered Clouds,63,1,,,,,,,,,,
5,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
6,3954,Indianapolis,Partly Cloudy,59,1,,,,,,,,,,
7,3954,Indianapolis,Mostly Sunny,53,1,,,,,,,,,,
14,3954,Indianapolis,Partly Cloudy,43,1,,,,,,,,,,
8,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
9,3954,Indianapolis,Partly Cloudy,54,1,,,,,,,,,,
15,3954,Indianapolis,Mostly Clear,55,1,,,,,,,,,,
10,3954,Indianapolis,clear sky,54,1,,,,,,,,,,
11,3954,Indianapolis,Mostly Sunny,55,1,,,,,,,,,,
12,3954,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3954,Indianapolis,Partly Cloudy,55,1,,,,,,,,,,
1,3980,Indianapolis,Fair,,1,,,,,,,,,,
2,3980,Indianapolis,Clear,68,1,,,,,,,,,,
3,3980,Indianapolis,Clear,63,1,,,,,,,,,,
4,3980,Indianapolis,Clear,56,1,,,,,,,,,,
5,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
6,3980,Indianapolis,Clear,58,1,,,,,,,,,,
7,3980,Indianapolis,Sunny,56,1,,,,,,,,,,
14,3980,Indianapolis,Mostly Sunny,73,1,,,,,,,,,,
8,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
9,3980,Indianapolis,Clear,68,1,,,,,,,,,,
15,3980,Indianapolis,Clear,63,1,,,,,,,,,,
10,3980,Indianapolis,clear sky,68,1,,,,,,,,,,
11,3980,Indianapolis,Sunny,68,1,,,,,,,,,,
12,3980,Indianapolis,Sunny,63,1,,,,,,,,,,
13,3980,Indianapolis,Fair,63,1,,,,,,,,,,
1,3983,Indianapolis,Fair,,1,,,,,,,,,,
2,3983,Indianapolis,Clear,59,1,,,,,,,,,,
3,3983,Indianapolis,Clear,58,1,,,,,,,,,,
4,3983,Indianapolis,Clear,50,1,,,,,,,,,,
5,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
6,3983,Indianapolis,Clear,51,1,,,,,,,,,,
7,3983,Indianapolis,Sunny,48,1,,,,,,,,,,
14,3983,Indianapolis,Mostly Sunny,51,1,,,,,,,,,,
8,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
9,3983,Indianapolis,Clear,59,1,,,,,,,,,,
15,3983,Indianapolis,Clear,58,1,,,,,,,,,,
10,3983,Indianapolis,clear sky,58,1,,,,,,,,,,
11,3983,Indianapolis,Sunny,58,1,,,,,,,,,,
12,3983,Indianapolis,Sunny,68,1,,,,,,,,,,
13,3983,Indianapolis,Fair,58,1,,,,,,,,,,
1,4584,Las Vegas,Fair,,1,,,,,,,,,,
2,4584,Las Vegas,Clear,81,1,,,,,,,,,,
3,4584,Las Vegas,Partly Cloudy,76,1,,,,,,,,,,
4,4584,Las Vegas,Partly Cloudy,74,1,,,,,,,,,,
5,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
6,4584,Las Vegas,Partly Cloudy,91,1,,,,,,,,,,
7,4584,Las Vegas,Sunny,75,1,,,,,,,,,,
14,4584,Las Vegas,Mostly Clear,83,1,,,,,,,,,,
8,4584,Las Vegas,Mostly Clear,72,1,,,,,,,,,,
9,4584,Las Vegas,Clear,81,1,,,,,,,,,,
15,4584,Las Vegas,Clear,82,1,,,,,,,,,,
10,4584,Las Vegas,clear sky,70,1,,,,,,,,,,
11,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
12,4584,Las Vegas,Mostly Sunny,75,1,,,,,,,,,,
13,4584,Las Vegas,A Few Clouds,75,1,,,,,,,,,,
1,4698,Las Vegas,Partly Cloudy,,1,,,,,,,,,,
2,4698,Las Vegas,Clear,58,1,,,,,,,,,,
3,4698,Las Vegas,Mostly Cloudy,46,1,,,,,,,,,,
4,4698,Las Vegas,Mostly Cloudy,47,1,,,,,,,,,,
5,4698,Las Vegas,Intermittent Clouds,46,1,,,,,,,,,,
6,4698,Las Vegas,Mostly Cloudy,52,1,,,,,,,,,,
7,4698,Las Vegas,Partly Cloudy,56,1,,,,,,,,,,
14,4698,Las Vegas,Mostly Sunny,65,1,,,,,,,,,,
8,4698,Las Vegas,Intermittent Clouds,51,1,,,,,,,,,,
9,4698,Las Vegas,Clear,57,1,,,,,,,,,,
15,4698,Las Vegas,Clear,56,1,,,,,,,,,,
10,4698,Las Vegas,mostly cloudy,50,1,,,,,,,,,,
11,4698,Las Vegas,Clouds And Sun,51,1,,,,,,,,,,
1,4888,Los Angeles,Fair,,1,,,,,,,,,,
2,4888,Los Angeles,Clear,59,1,,,,,,,,,,
3,4888,Los Angeles,Clear,62,1,,,,,,,,,,
4,4888,Los Angeles,Clear,77,1,,,,,,,,,,
5,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
6,4888,Los Angeles,Clear,59,1,,,,,,,,,,
7,4888,Los Angeles,Mostly Clear,64,1,,,,,,,,,,
14,4888,Los Angeles,Mostly Sunny,48,1,,,,,,,,,,
8,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
9,4888,Los Angeles,High Surf AdvisoryClear,59,1,,,,,,,,,,
15,4888,Los Angeles,Clear,77,1,,,,,,,,,,
10,4888,Los Angeles,clear sky,59,1,,,,,,,,,,
11,4888,Los Angeles,Sunny,61,1,,,,,,,,,,
12,4888,Los Angeles,Sunny,47,1,,,,,,,,,,
13,4888,Los Angeles,Fair,62,1,,,,,,,,,,
1,4899,Los Angeles,Partly Cloudy,,1,,,,,,,,,,
2,4899,Los Angeles,Hazy,82,1,,,,,,,,,,
3,4899,Los Angeles,Haze,83,1,,,,,,,,,,
4,4899,Los Angeles,Haze,86,1,,,,,,,,,,
5,4899,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
6,4899,Los Angeles,Hazy,82,1,,,,,,,,,,
7,4899,Los Angeles,Partly Cloudy,84,1,,,,,,,,,,
14,4899,Los Angeles,Mostly Cloudy,86,1,,,,,,,,,,
8,4899,Los Angeles,Cloudy,81,1,,,,,,,,,,
9,4899,Los Angeles,High Surf AdvisoryHaze,82,1,,,,,,,,,,
15,4899,Los Angeles,Mist,93,1,,,,,,,,,,
10,4899,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4899,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
12,4899,Los Angeles,Mostly Cloudy,87,1,,,,,,,,,,
13,4899,Los Angeles,Haze,83,1,,,,,,,,,,
1,4900,Los Angeles,Fair,,1,,,,,,,,,,
2,4900,Los Angeles,Hazy,82,1,,,,,,,,,,
3,4900,Los Angeles,Haze,83,1,,,,,,,,,,
4,4900,Los Angeles,Haze,87,1,,,,,,,,,,
5,4900,Los Angeles,Hazy Moonlight,82,1,,,,,,,,,,
6,4900,Los Angeles,Hazy,82,1,,,,,,,,,,
7,4900,Los Angeles,Clear,83,1,,,,,,,,,,
14,4900,Los Angeles,Partly Cloudy,83,1,,,,,,,,,,
8,4900,Los Angeles,Partly Cloudy,82,1,,,,,,,,,,
9,4900,Los Angeles,High Surf AdvisoryHaze,82,1,,,,,,,,,,
15,4900,Los Angeles,Mist,93,1,,,,,,,,,,
10,4900,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4900,Los Angeles,Hazy Clouds,82,1,,,,,,,,,,
12,4900,Los Angeles,Mostly Cloudy,82,1,,,,,,,,,,
13,4900,Los Angeles,Haze,83,1,,,,,,,,,,
1,4934,Los Angeles,Fair,,1,,,,,,,,,,
2,4934,Los Angeles,Clear,87,1,,,,,,,,,,
3,4934,Los Angeles,Clear,83,1,,,,,,,,,,
4,4934,Los Angeles,Clear,89,1,,,,,,,,,,
5,4934,Los Angeles,Clear,83,1,,,,,,,,,,
6,4934,Los Angeles,Clear,87,1,,,,,,,,,,
7,4934,Los Angeles,Clear,84,1,,,,,,,,,,
14,4934,Los Angeles,Mostly Clear,83,1,,,,,,,,,,
8,4934,Los Angeles,Clear,83,1,,,,,,,,,,
9,4934,Los Angeles,Coastal Flood StatementClear,87,1,,,,,,,,,,
15,4934,Los Angeles,Mist,100,1,,,,,,,,,,
10,4934,Los Angeles,clear sky,82,1,,,,,,,,,,
11,4934,Los Angeles,Clear,83,1,,,,,,,,,,
12,4934,Los Angeles,Clear,88,1,,,,,,,,,,
13,4934,Los Angeles,Fog,94,1,,,,,,,,,,
1,4938,Los Angeles,Haze,,1,,,,,,,,,,
2,4938,Los Angeles,Hazy,87,1,,,,,,,,,,
3,4938,Los Angeles,Haze,83,1,,,,,,,,,,
4,4938,Los Angeles,Haze,85,1,,,,,,,,,,
5,4938,Los Angeles,Hazy Sunshine,83,1,,,,,,,,,,
6,4938,Los Angeles,Hazy,87,1,,,,,,,,,,
7,4938,Los Angeles,Sunny,78,1,,,,,,,,,,
14,4938,Los Angeles,Mostly Clear,86,1,,,,,,,,,,
8,4938,Los Angeles,Clear,82,1,,,,,,,,,,
9,4938,Los Angeles,Coastal Flood StatementHaze,87,1,,,,,,,,,,
15,4938,Los Angeles,Mist,100,1,,,,,,,,,,
10,4938,Los Angeles,clear sky,87,1,,,,,,,,,,
11,4938,Los Angeles,Hazy Sunshine,83,1,,,,,,,,,,
12,4938,Los Angeles,Sunny,88,1,,,,,,,,,,
13,4938,Los Angeles,Haze,83,1,,,,,,,,,,
1,4940,Los Angeles,Fair,,1,,,,,,,,,,
2,4940,Los Angeles,Hazy,77,1,,,,,,,,,,
3,4940,Los Angeles,Haze,64,1,,,,,,,,,,
4,4940,Los Angeles,Haze,68,1,,,,,,,,,,
5,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
6,4940,Los Angeles,Hazy,63,1,,,,,,,,,,
7,4940,Los Angeles,Sunny,71,1,,,,,,,,,,
14,4940,Los Angeles,Hazy,83,1,,,,,,,,,,
8,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
9,4940,Los Angeles,Coastal Flood StatementHaze,62,1,,,,,,,,,,
15,4940,Los Angeles,Mist,87,1,,,,,,,,,,
10,4940,Los Angeles,clear sky,76,1,,,,,,,,,,
11,4940,Los Angeles,Sunny,74,1,,,,,,,,,,
12,4940,Los Angeles,Sunny,79,1,,,,,,,,,,
13,4940,Los Angeles,Fog,89,1,,,,,,,,,,
1,4941,Los Angeles,Fair,,1,,,,,,,,,,
2,4941,Los Angeles,Hazy,63,1,,,,,,,,,,
3,4941,Los Angeles,Haze,64,1,,,,,,,,,,
4,4941,Los Angeles,Haze,62,1,,,,,,,,,,
5,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
6,4941,Los Angeles,Hazy,63,1,,,,,,,,,,
7,4941,Los Angeles,Sunny,62,1,,,,,,,,,,
14,4941,Los Angeles,Hazy,83,1,,,,,,,,,,
8,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
9,4941,Los Angeles,Coastal Flood StatementHaze,62,1,,,,,,,,,,
15,4941,Los Angeles,Mist,87,1,,,,,,,,,,
10,4941,Los Angeles,clear sky,63,1,,,,,,,,,,
11,4941,Los Angeles,Sunny,63,1,,,,,,,,,,
12,4941,Los Angeles,Sunny,66,1,,,,,,,,,,
13,4941,Los Angeles,Haze,64,1,,,,,,,,,,
1,4942,Los Angeles,Fair,,1,,,,,,,,,,
2,4942,Los Angeles,Clear,52,1,,,,,,,,,,
3,4942,Los Angeles,Clear,52,1,,,,,,,,,,
4,4942,Los Angeles,Clear,55,1,,,,,,,,,,
5,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
6,4942,Los Angeles,Clear,52,1,,,,,,,,,,
7,4942,Los Angeles,Sunny,48,1,,,,,,,,,,
14,4942,Los Angeles,Mostly Sunny,64,1,,,,,,,,,,
8,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
9,4942,Los Angeles,Coastal Flood StatementClear,51,1,,,,,,,,,,
15,4942,Los Angeles,Mostly Clear,72,1,,,,,,,,,,
10,4942,Los Angeles,clear sky,63,1,,,,,,,,,,
11,4942,Los Angeles,Sunny,51,1,,,,,,,,,,
12,4942,Los Angeles,Sunny,49,1,,,,,,,,,,
13,4942,Los Angeles,Fair,52,1,,,,,,,,,,
1,4944,Los Angeles,Fair,,1,,,,,,,,,,
2,4944,Los Angeles,Clear,46,1,,,,,,,,,,
3,4944,Los Angeles,Haze,47,1,,,,,,,,,,
4,4944,Los Angeles,Haze,50,1,,,,,,,,,,
5,4944,Los Angeles,Mostly Sunny,46,1,,,,,,,,,,
6,4944,Los Angeles,Clear,46,1,,,,,,,,,,
7,4944,Los Angeles,Sunny,43,1,,,,,,,,,,
14,4944,Los Angeles,Mostly Sunny,52,1,,,,,,,,,,
8,4944,Los Angeles,Sunny,46,1,,,,,,,,,,
9,4944,Los Angeles,Coastal Flood StatementHaze,48,1,,,,,,,,,,
15,4944,Los Angeles,Clear,57,1,,,,,,,,,,
10,4944,Los Angeles,clear sky,45,1,,,,,,,,,,
11,4944,Los Angeles,Mostly Sunny,46,1,,,,,,,,,,
12,4944,Los Angeles,Sunny,44,1,,,,,,,,,,
13,4944,Los Angeles,Haze,47,1,,,,,,,,,,
6,4993,Los Angeles,Clear,67,1,,,,,,,,,,
7,4993,Los Angeles,Sunny,69,1,,,,,,,,,,
14,4993,Los Angeles,Mostly Clear,71,1,,,,,,,,,,
8,4993,Los Angeles,Sunny,71,1,,,,,,,,,,
9,4993,Los Angeles,Clear,66,1,,,,,,,,,,
15,4993,Los Angeles,Clear,77,1,,,,,,,,,,
10,4993,Los Angeles,clear sky,71,1,,,,,,,,,,
11,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
12,4993,Los Angeles,Sunny,35,1,,,,,,,,,,
13,4993,Los Angeles,Fair,69,1,,,,,,,,,,
1,4993,Los Angeles,Fair,,1,,,,,,,,,,
2,4993,Los Angeles,Clear,67,1,,,,,,,,,,
3,4993,Los Angeles,Clear,69,1,,,,,,,,,,
4,4993,Los Angeles,Clear,70,1,,,,,,,,,,
5,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
6,4993,Los Angeles,Clear,67,1,,,,,,,,,,
7,4993,Los Angeles,Sunny,69,1,,,,,,,,,,
14,4993,Los Angeles,Mostly Clear,71,1,,,,,,,,,,
8,4993,Los Angeles,Sunny,71,1,,,,,,,,,,
9,4993,Los Angeles,Clear,66,1,,,,,,,,,,
15,4993,Los Angeles,Clear,77,1,,,,,,,,,,
10,4993,Los Angeles,clear sky,71,1,,,,,,,,,,
11,4993,Los Angeles,Sunny,68,1,,,,,,,,,,
12,4993,Los Angeles,Sunny,35,1,,,,,,,,,,
13,4993,Los Angeles,Fair,69,1,,,,,,,,,,
1,5440,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5440,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
3,5440,Milwaukee,Partly Cloudy,48,1,,,,,,,,,,
4,5440,Milwaukee,Partly Cloudy,52,1,,,,,,,,,,
5,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
6,5440,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
7,5440,Milwaukee,Clear,45,1,,,,,,,,,,
14,5440,Milwaukee,Partly Cloudy,40,1,,,,,,,,,,
8,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
9,5440,Milwaukee,Mostly Sunny,47,1,,,,,,,,,,
15,5440,Milwaukee,Few Clouds,47,1,,,,,,,,,,
10,5440,Milwaukee,clear sky,46,1,,,,,,,,,,
11,5440,Milwaukee,Mostly Clear,47,1,,,,,,,,,,
12,5440,Milwaukee,Clear,50,1,,,,,,,,,,
13,5440,Milwaukee,A Few Clouds,47,1,,,,,,,,,,
1,5455,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
3,5455,Milwaukee,Scattered Clouds,52,1,,,,,,,,,,
4,5455,Milwaukee,Scattered Clouds,54,1,,,,,,,,,,
5,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
6,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
7,5455,Milwaukee,Partly Cloudy,37,1,,,,,,,,,,
14,5455,Milwaukee,Partly Cloudy,31,1,,,,,,,,,,
8,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
9,5455,Milwaukee,Partly Cloudy,49,1,,,,,,,,,,
15,5455,Milwaukee,Mostly Clear,51,1,,,,,,,,,,
10,5455,Milwaukee,clear sky,37,1,,,,,,,,,,
11,5455,Milwaukee,Partly Sunny,51,1,,,,,,,,,,
12,5455,Milwaukee,Sunny,34,1,,,,,,,,,,
13,5455,Milwaukee,Partly Cloudy,51,1,,,,,,,,,,
1,5526,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5526,Milwaukee,Partly Cloudy,57,1,,,,,,,,,,
3,5526,Milwaukee,Scattered Clouds,64,1,,,,,,,,,,
4,5526,Milwaukee,Scattered Clouds,68,1,,,,,,,,,,
5,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
6,5526,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
7,5526,Milwaukee,Mostly Clear,54,1,,,,,,,,,,
14,5526,Milwaukee,Partly Cloudy,54,1,,,,,,,,,,
8,5526,Milwaukee,Partly Cloudy,61,1,,,,,,,,,,
9,5526,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
15,5526,Milwaukee,Mostly Clear,64,1,,,,,,,,,,
10,5526,Milwaukee,clear sky,57,1,,,,,,,,,,
11,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
12,5526,Milwaukee,Clear,48,1,,,,,,,,,,
13,5526,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
1,5527,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5527,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
3,5527,Milwaukee,Scattered Clouds,64,1,,,,,,,,,,
4,5527,Milwaukee,Mostly Cloudy,66,1,,,,,,,,,,
5,5527,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
6,5527,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
7,5527,Milwaukee,Mostly Clear,57,1,,,,,,,,,,
14,5527,Milwaukee,Partly Cloudy,54,1,,,,,,,,,,
8,5527,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
9,5527,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
15,5527,Milwaukee,Mostly Cloudy,65,1,,,,,,,,,,
10,5527,Milwaukee,clear sky,62,1,,,,,,,,,,
11,5527,Milwaukee,Partly Cloudy,64,1,,,,,,,,,,
12,5527,Milwaukee,Clear,48,1,,,,,,,,,,
13,5527,Milwaukee,Mostly Cloudy,65,1,,,,,,,,,,
1,5534,Milwaukee,Cloudy,,1,,,,,,,,,,
2,5534,Milwaukee,Overcast,57,1,,,,,,,,,,
3,5534,Milwaukee,Overcast,59,1,,,,,,,,,,
4,5534,Milwaukee,Overcast,62,1,,,,,,,,,,
5,5534,Milwaukee,Cloudy,57,1,,,,,,,,,,
6,5534,Milwaukee,Overcast,57,1,,,,,,,,,,
7,5534,Milwaukee,Cloudy,48,1,,,,,,,,,,
14,5534,Milwaukee,Cloudy,52,1,,,,,,,,,,
8,5534,Milwaukee,Cloudy,58,1,,,,,,,,,,
9,5534,Milwaukee,Cloudy,57,1,,,,,,,,,,
15,5534,Milwaukee,Cloudy,59,1,,,,,,,,,,
10,5534,Milwaukee,mostly cloudy,57,1,,,,,,,,,,
11,5534,Milwaukee,Cloudy,58,1,,,,,,,,,,
12,5534,Milwaukee,Light Snow,56,1,,,,,,,,,,
13,5534,Milwaukee,Overcast,59,1,,,,,,,,,,
1,5548,Milwaukee,Light Snow,,1,,,,,,,,,,
2,5548,Milwaukee,Light Snow,86,1,,,,,,,,,,
3,5548,Milwaukee,Light Snow,86,1,,,,,,,,,,
4,5548,Milwaukee,Light Snow,84,1,,,,,,,,,,
5,5548,Milwaukee,Flurries,81,1,,,,,,,,,,
6,5548,Milwaukee,Snow,86,1,,,,,,,,,,
7,5548,Milwaukee,Snow Showers,77,1,,,,,,,,,,
14,5548,Milwaukee,Snow Shower,75,1,,,,,,,,,,
8,5548,Milwaukee,Flurries,85,1,,,,,,,,,,
9,5548,Milwaukee,Short term forecastSnow,86,1,,,,,,,,,,
15,5548,Milwaukee,Light Snow,86,1,,,,,,,,,,
10,5548,Milwaukee,light snow,86,1,,,,,,,,,,
11,5548,Milwaukee,Light Snow,85,1,,,,,,,,,,
12,5548,Milwaukee,Light Snow,73,1,,,,,,,,,,
13,5548,Milwaukee,Light Snow,82,1,,,,,,,,,,
1,5573,Milwaukee,Mostly Cloudy,,1,,,,,,,,,,
2,5573,Milwaukee,Mostly Cloudy,73,1,,,,,,,,,,
3,5573,Milwaukee,Mostly Cloudy,71,1,,,,,,,,,,
4,5573,Milwaukee,Mostly Cloudy,69,1,,,,,,,,,,
5,5573,Milwaukee,Mostly Cloudy,70,1,,,,,,,,,,
6,5573,Milwaukee,Mostly Cloudy,73,1,,,,,,,,,,
7,5573,Milwaukee,Cloudy,66,1,,,,,,,,,,
14,5573,Milwaukee,Partly Cloudy,62,1,,,,,,,,,,
8,5573,Milwaukee,Mostly Cloudy,70,1,,,,,,,,,,
9,5573,Milwaukee,Mostly Cloudy,73,1,,,,,,,,,,
15,5573,Milwaukee,Mostly Cloudy,67,1,,,,,,,,,,
10,5573,Milwaukee,mostly cloudy,72,1,,,,,,,,,,
11,5573,Milwaukee,Mostly Cloudy,70,1,,,,,,,,,,
12,5573,Milwaukee,Mostly Cloudy,71,1,,,,,,,,,,
13,5573,Milwaukee,Mostly Cloudy,67,1,,,,,,,,,,
1,5581,Milwaukee,Partly Cloudy,,1,,,,,,,,,,
2,5581,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
3,5581,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
4,5581,Milwaukee,Partly Cloudy,46,1,,,,,,,,,,
5,5581,Milwaukee,Partly Sunny,45,1,,,,,,,,,,
