entity_id,website,number,screen_type,supported_aspect_ratio,response_time,screen_size_diagonal
ENTITY#121,www.ebay.com,20071,LCD,,,21.5\
ENTITY#121,www.ebay.com,21091,LCD,,,21.5\
ENTITY#121,www.ebay.com,22132,LCD,,,21.5\
ENTITY#121,www.ebay.com,22163,LCD,,,21.5\
ENTITY#121,www.ebay.com,23635,LCD,,,21.5\
ENTITY#121,www.ebay.com,23681,LCD,,,21.5\
ENTITY#122,ca.pcpartpicker.com,179,,16:09,8 ms,21.5\
ENTITY#122,www.cleverboxes.com,233,In Plane Switching (IPS) 16.7 Million Colour,16:09,8ms,21.5in
ENTITY#122,www.vology.com,2653,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,8 ms (gray-to-gray) 8 ms (gray-to-gray),21.5\
ENTITY#122,www.ebay.com,10814,,16:09,8 ms,
ENTITY#122,www.ebay.com,11069,,,,21\
ENTITY#122,www.ebay.com,19271,,,,
ENTITY#122,www.ebay.com,19479,LED LCD,16:10,,22\
ENTITY#122,www.ebay.com,21562,LED LCD,,,
ENTITY#122,www.ebay.com,21623,LED LCD,,,22
ENTITY#122,www.ebay.com,22660,LED LCD,,,
ENTITY#122,www.ebay.com,23479,,,,21.5 in.
ENTITY#123,www.pcconnection.com,282,LED-backlit LCD,,5 ms,23 in
ENTITY#123,www.getprice.com.au,285,LED,,5 ms,
ENTITY#123,www.pc-canada.com,343,LCD Monitor,16:09,5 ms,23\
ENTITY#123,ca.pcpartpicker.com,698,,16:09,5 ms,23\
ENTITY#123,www.softwarecity.ca,1528,LCD Monitor,16:09,5 ms,23\
ENTITY#123,www.softwarecity.ca,1593,LCD Monitor,16:09,5 ms,23\
ENTITY#123,www.vology.com,2187,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,23\
ENTITY#123,www.vology.com,2332,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,23\
ENTITY#123,www.ebay.com,19065,,16:09,5 ms,
ENTITY#124,ce.yikus.com,36,,: 16:9,,
ENTITY#124,www.makingbuyingeasy.co.uk,52,IPS,16:09,8 ms,58.42 cm
ENTITY#124,www.getprice.com.au,269,LED,,8 ms,
ENTITY#124,www.cleverboxes.com,440,In Plane Switching (IPS) 16.7 Million Colour,16:09,8ms,23in
ENTITY#124,ca.pcpartpicker.com,594,,16:09,8 ms,23\
ENTITY#124,ce.yikus.com,670,,: 16:9,,
ENTITY#124,www.ohc24.ch,872,Dell P2314H - LED monitor - 23\,Widescreen - 16:9,8 ms (grey-to-grey),
ENTITY#124,www.vology.com,2650,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,8 ms (gray-to-gray) 8 ms (gray-to-gray),23\
ENTITY#124,www.ebay.com,11994,,,,23 in.
ENTITY#124,www.ebay.com,15200,LED LCD,,,
ENTITY#124,www.ebay.com,16432,LED LCD,16:09,,
ENTITY#124,www.ebay.com,19434,,,,
ENTITY#124,www.ebay.com,22713,LCD,16:09,8 ms,23\
ENTITY#125,catalog.com,274,LED LCD,16:09,,
ENTITY#125,www.ohc24.ch,404,Dell P2314T - LED monitor - 23\,Widescreen - 16:9,8 ms (grey-to-grey),
ENTITY#125,www.cleverboxes.com,430,Touchscreen,,,23in (Diagonal)
ENTITY#125,www.makingbuyingeasy.co.uk,604,LED,16:09,8 ms,58.4 cm
ENTITY#125,www.shopmania.com,664,LED,16:09,8 ms,23 inch (more than 64%)
ENTITY#125,www.best-deal-items.com,1569,,,,
ENTITY#125,www.vology.com,2215,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,8 ms (gray-to-gray) 8 ms (gray-to-gray),23\
ENTITY#125,www.ebay.com,14802,,,,
ENTITY#125,www.ebay.com,19891,LED LCD,16:09,8 ms,23\
ENTITY#125,www.ebay.com,20633,,,,
ENTITY#125,www.ebay.com,21730,,16:09,,
ENTITY#126,www.getprice.com.au,233,LED,,8 ms,
ENTITY#126,www.cleverboxes.com,325,In Plane Switching (IPS) 16.7 Million Colour,16:09,8ms,24in Viewable screen size - 23.8in
ENTITY#126,www.makingbuyingeasy.co.uk,367,IPS,16:09,8 ms,60.47 cm
ENTITY#126,ca.pcpartpicker.com,711,,16:09,8 ms,23.8\
ENTITY#126,www.vology.com,2651,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,8 ms (gray-to-gray) 8 ms (gray-to-gray),23.8\
ENTITY#126,www.ebay.com,9909,,,,24\
ENTITY#126,www.ebay.com,11842,,16:09,8 ms,
ENTITY#126,www.ebay.com,14249,,16:09,8 ms\nMax. Resolution:\n1920 x 1080 8 Milliseconds,23.8 in.
ENTITY#126,www.ebay.com,18795,,16:09,8ms 8 Milliseconds,23.8 in.
ENTITY#126,www.ebay.com,18982,LED LCD,,,
ENTITY#126,www.ebay.com,19521,LCD,16:09,8 ms,24\
ENTITY#126,www.ebay.com,19867,,,,
ENTITY#126,www.ebay.com,22070,LED LCD,16:09,8 ms,24\
ENTITY#127,www.odsi.co.uk,72,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,16 ms (On/Off); 6 ms (grey-to-grey) 16 ms (On/Off); 6 ms (grey-to-grey),24.1\
ENTITY#127,www.xpcpro.com,101,IPS,16:10,6 ms,24 \
ENTITY#127,ce.yikus.com,199,,: 16:10,,
ENTITY#127,www.xpcpro.com,245,IPS,16:10,8 ms,24.1 \
ENTITY#127,ce.yikus.com,967,,: 16:10,,
ENTITY#127,www.ebay.com,11100,LED LCD,16:10,8 ms,24.1\
ENTITY#127,www.ebay.com,14503,LED LCD,16:10,8 ms,24.1\
ENTITY#127,www.ebay.com,18750,LED LCD,16:10,8 ms,24.1\
ENTITY#127,www.ebay.com,19015,LED LCD,16:10,8 ms,24.1\
ENTITY#127,www.ebay.com,20727,LED LCD,16:10,8 ms,24.1\
ENTITY#127,www.ebay.com,22536,LED LCD,16:10,8 ms,24.1\
ENTITY#128,www.shopmania.com,31,LED,,6 ms,24.1\
ENTITY#128,www.nexus-t.co.uk,71,AH-IPS,16:10,6ms (GTG),24.1\
ENTITY#128,www.hardware-planet.it,123,LED,16:10,6 ms,61.13 cm 612.1 mm (24.1 \
ENTITY#128,www.makingbuyingeasy.co.uk,150,IPS,16:10,6 ms,61.13 cm
ENTITY#128,www.officedepot.com,179,LCD Monitor,16:10,6 ms,24\
ENTITY#128,www.getprice.com.au,181,LED,,6 ms,
ENTITY#128,www.cleverboxes.com,193,IPS,16:10,6ms,24in
ENTITY#128,ca.pcpartpicker.com,228,,16:10,6 ms,24\
ENTITY#128,www.kingsfieldcomputers.co.uk,268,LCD Monitor,16:10,6 ms,61 cm (24\
ENTITY#128,www.pc-canada.com,314,LCD Monitor,16:10,6 ms,24\
ENTITY#128,catalog.com,353,LED LCD,16:10,,
ENTITY#128,www.imldirect.it,682,LCD Monitor,16:10,6 ms,61 cm (24\
ENTITY#128,www.jrlinton.co.uk,927,PA249Q Widescreen LCD Monitor,16:10,6 ms,61 cm (24\
ENTITY#128,www.best-deal-items.com,1714,,,,
ENTITY#128,www.vology.com,2392,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:10 Widescreen - 16:10,6 ms (gray-to-gray) 6 ms (gray-to-gray),24.1\
ENTITY#128,www.softwarecity.ca,5820,LCD Monitor,16:10,6 ms,24\
ENTITY#128,www.ebay.com,19537,LED LCD,16:10,,24\
ENTITY#128,www.ebay.com,22767,LED LCD,16:10,6 ms,24\
ENTITY#129,ca.pcpartpicker.com,5,,16:09,6 ms,27\
ENTITY#129,www.hardware-planet.it,63,LED,16:09,6 ms,68.47 cm 685.8 mm (27 \
ENTITY#129,www.nexus-t.co.uk,124,AH-IPS,16:09,6ms (GTG),27\
ENTITY#129,www.kingsfieldcomputers.co.uk,195,LCD Monitor,16:09,6 ms,68.6 cm (27\
ENTITY#129,www.getprice.com.au,206,LED,,6 ms,
ENTITY#129,www.cleverboxes.com,442,IPS,16:09,6ms,27in
ENTITY#129,www.jrlinton.co.uk,638,ProArt PA279Q Widescreen LCD Monitor,16:09,6 ms,68.6 cm (27\
ENTITY#129,www.shopmania.com,651,LCD,16:09,6 ms,27 inch (more than 84%)
ENTITY#129,www.imldirect.it,823,LCD Monitor,16:09,6 ms,68.6 cm (27\
ENTITY#129,www.jrlinton.co.uk,942,ProArt PA279Q Widescreen LCD Monitor,16:09,6 ms,68.6 cm (27\
ENTITY#129,www.vology.com,2366,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,6 ms (gray-to-gray) 6 ms (gray-to-gray),27\
ENTITY#129,www.softwarecity.ca,5787,LCD Monitor,16:09,6 ms,27\
ENTITY#130,www.nexus-t.co.uk,95,PLS,16:09,5ms (GTG),27\
ENTITY#130,www.hardware-planet.it,144,PLS,16:09,5 ms,685.8 mm (27 \
ENTITY#130,www.officedepot.com,178,LCD Monitor,16:09,5 ms,27\
ENTITY#130,www.makingbuyingeasy.co.uk,298,PLS,16:09,5 ms,68.58 cm (27\
ENTITY#130,www.getprice.com.au,326,LED,,5 ms,
ENTITY#130,www.cleverboxes.com,421,IPS,16:09,5ms,27in
ENTITY#130,ca.pcpartpicker.com,436,,16:09,5 ms,27\
ENTITY#130,www.jrlinton.co.uk,493,PB278Q Widescreen LCD Moitor,16:09,5 ms,68.6 cm (27\
ENTITY#130,www.makingbuyingeasy.co.uk,541,PLS,16:09,5 ms,68.58 cm (27\
ENTITY#130,www.shopmania.com,685,LED,16:09,5 ms,27 inch (more than 84%)
ENTITY#130,www.imldirect.it,796,LCD Monitor,16:09,5 ms,68.6 cm (27\
ENTITY#130,ce.yikus.com,1199,,: 1.78:1,,: 29.8in L X 18.4in W X 8.7in H
ENTITY#130,www.vology.com,2158,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms (gray-to-gray) 5 ms (gray-to-gray),27\
ENTITY#130,www.softwarecity.ca,5893,LCD Monitor,16:09,5 ms,27\
ENTITY#130,www.ebay.com,9905,LED LCD,16:09,5 ms,27\
ENTITY#130,www.ebay.com,16754,LED LCD,16:09,5 ms,27\
ENTITY#130,www.ebay.com,21202,LED LCD,16:09,5 ms,27\
ENTITY#130,www.ebay.com,21622,LED LCD,16:09,5 ms,
ENTITY#130,www.ebay.com,22545,LED LCD,,,
ENTITY#131,www.nexus-t.co.uk,73,TN,16:09,1ms (GTG),28\
ENTITY#131,www.shopmania.com,89,LED,16:09,1 ms (less than 99%),28 inch (more than 90%)
ENTITY#131,www.hardware-planet.it,190,LED,16:09,1 ms,"71,12 cm (28\"
ENTITY#131,www.makingbuyingeasy.co.uk,343,LED,16:09,1 ms,71.12 cm (28\
ENTITY#131,www.jrlinton.co.uk,554,PB287Q Widescreen LCD Monitor,16:09,1 ms,71.1 cm (28\
ENTITY#131,www.imldirect.it,608,LCD Monitor,16:09,1 ms,71.1 cm (28\
ENTITY#131,ca.pcpartpicker.com,677,,16:09,1 ms,28\
ENTITY#131,www.makingbuyingeasy.co.uk,678,LED,16:09,1 ms,71.12 cm (28\
ENTITY#131,www.pcconnection.com,2358,,,,28 in
ENTITY#131,www.softwarecity.ca,5666,LCD Monitor,16:09,1 ms,28\
ENTITY#131,www.ebay.com,14728,,16:09,1 ms,
ENTITY#131,www.ebay.com,20371,,16:09,1 ms,28\
ENTITY#131,www.ebay.com,20724,,16:9 16:9 16:9,1 ms 1 ms,28\
ENTITY#132,www.shopmania.com,22,LED,21:09,5 ms,29 inch (more than 90%)
ENTITY#132,www.kingsfieldcomputers.co.uk,67,LCD Monitor,21:09,5 ms,73.7 cm (29\
ENTITY#132,www.pcconnection.com,68,,,,29 in
ENTITY#132,www.nexus-t.co.uk,87,AH-IPS,21:09,5ms (GTG),29\
ENTITY#132,www.makingbuyingeasy.co.uk,143,IPS,16:09,5 ms,73.025 cm
ENTITY#132,ca.pcpartpicker.com,281,,21:09,5 ms,29\
ENTITY#132,www.pc-canada.com,282,LCD Monitor,21:09,5 ms,29\
ENTITY#132,www.hardware-planet.it,313,LED,21:09,5 ms,73.03 cm 736.6 mm (29 \
ENTITY#132,www.ohc24.ch,359,ASUS PB298Q - LED monitor - 29\,Widescreen - 21:9,5 ms (grey-to-grey),
ENTITY#132,www.imldirect.it,471,LCD Monitor,21:09,5 ms,73.7 cm (29\
ENTITY#132,www.cleverboxes.com,533,AH-IPS 16.7 Million Colour,21:09,5ms,29in
ENTITY#132,www.jrlinton.co.uk,829,PB298Q Widescreen LCD Monitor,21:09,5 ms,73.7 cm (29\
ENTITY#132,www.vology.com,2665,LED-backlit LCD monitor / TFT active matrix,Widescreen - 21:9 Widescreen - 21:9,5 ms (gray-to-gray) 5 ms (gray-to-gray),29\
ENTITY#132,www.softwarecity.ca,5757,LCD Monitor,21:09,5 ms,29\
ENTITY#132,www.ebay.com,23093,,21:09,5 ms,29\
ENTITY#132,www.ebay.com,23515,,,5ms (Gray to Gray),
ENTITY#133,www.kingsfieldcomputers.co.uk,40,LCD Monitor,16:09,8 ms,80 cm (31.5\
ENTITY#133,www.makingbuyingeasy.co.uk,48,IGZO,16:09,8 ms,80.1 cm
ENTITY#133,www.mrhightech.com,64,,16:09,8 ms,80.1 cm
ENTITY#133,www.nexus-t.co.uk,100,IGZO,16:09,8ms (GTG),31.5\
ENTITY#133,www.mediashopuk.com,172,,16:09,8 ms,80.1 cm
ENTITY#133,www.hardware-planet.it,221,LED,16:09,8 ms,800.1 mm (31.5 \
ENTITY#133,www.jrlinton.co.uk,384,PQ321QE Widescreen LCD Monitor,16:09,8 ms,80 cm (31.5\
ENTITY#133,www.ohc24.ch,385,ASUS PQ321QE - LED monitor - 31.5\,Widescreen - 16:9,8 ms (grey-to-grey),
ENTITY#133,www.getprice.com.au,395,LED,,8 ms,
ENTITY#133,www.cleverboxes.com,452,Widescreen 1.07 Billion Colour,16:09,8ms,31.5in
ENTITY#133,www.imldirect.it,638,LCD Monitor,16:09,8 ms,80 cm (31.5\
ENTITY#133,www.jrlinton.co.uk,1059,PQ321QE Widescreen LCD Monitor,16:09,8 ms,80 cm (31.5\
ENTITY#133,www.best-deal-items.com,1191,,,,
ENTITY#134,www.nexus-t.co.uk,24,S-PLS,16:09,5ms,27\
ENTITY#134,www.hardware-planet.it,28,LED,16:09,5 ms,"68,58 cm (27\"
ENTITY#134,ca.pcpartpicker.com,192,,16:09,5 ms,27\
ENTITY#134,www.xpcpro.com,200,LED,16:09,5 ms,27 \
ENTITY#134,www.planet-computer.it,211,LED,16:09,5 ms,"68,58 cm (27\"
ENTITY#134,www.pc-canada.com,363,LCD Monitor,16:09,5 ms,27\
ENTITY#134,www.imldirect.it,374,LCD Monitor,16:09,5 ms,68.6 cm (27\
ENTITY#134,www.makingbuyingeasy.co.uk,403,LED,16:09,5 ms,68.58 cm (27\
ENTITY#134,www.jrlinton.co.uk,546,Style Q2770PQU Widescreen LCD Monitor,16:09,5 ms,68.6 cm (27\
ENTITY#134,www.ohc24.ch,831,AOC Style Q2770PQU - LED monitor - 27\,Widescreen - 16:9,5 ms (grey-to-grey),
ENTITY#134,www.softwarecity.ca,5430,LCD Monitor,16:09,5 ms,27\
ENTITY#134,www.ebay.com,18870,LED LCD,16:09,5 ms,27\
ENTITY#135,ce.yikus.com,170,,,,
ENTITY#135,ce.yikus.com,301,,,,
ENTITY#135,ce.yikus.com,1014,,,,
ENTITY#135,www.ebay.com,9385,LED LCD,16:09,8 ms,27\
ENTITY#135,www.ebay.com,10106,LED LCD,16:09,4 ms,27\
ENTITY#135,www.ebay.com,10774,LED LCD,16:09,4 ms,27\
ENTITY#135,www.ebay.com,18916,LED LCD,16:09,4 ms,27\
ENTITY#135,www.ebay.com,19240,LED LCD,16:09,8 ms,27\
ENTITY#135,www.ebay.com,19284,LED LCD,16:09,6 ms,27\
ENTITY#135,www.ebay.com,19610,LED LCD,16:09,4 ms,27\
ENTITY#135,www.ebay.com,20186,LED LCD,16:09,4 ms,27\
ENTITY#135,www.ebay.com,20338,LED LCD,16:09,4 ms,27\
ENTITY#135,www.ebay.com,20396,LED LCD,16:09,8 ms,27\
ENTITY#135,www.ebay.com,20520,LED LCD,16:09,8 ms,27\
ENTITY#135,www.ebay.com,21101,LED LCD,16:09,,27\
ENTITY#135,www.ebay.com,22067,LED LCD,16:09,6 ms,27\
ENTITY#135,www.ebay.com,22986,LED LCD,16:09,,27\
ENTITY#136,www.planet-computer.it,13,LED,16:09,1 ms,60.96 cm
ENTITY#136,www.shopmania.com,39,LED,16:09,5 ms,24 inch (more than 74%)
ENTITY#136,www.nexus-t.co.uk,69,LCD,16:09,1ms (GTG),24\
ENTITY#136,www.makingbuyingeasy.co.uk,257,TN+Film,16:09,1 ms,60.96 cm
ENTITY#136,www.pc-canada.com,373,LCD Monitor,16:09,1 ms,24\
ENTITY#136,ca.pcpartpicker.com,566,,16:09,1 ms,24\
ENTITY#136,ce.yikus.com,728,,: 1.78:1,,: 25.8in L X 17in W X 5.5in H
ENTITY#136,www.softwarecity.ca,5797,LCD Monitor,16:09,1 ms,24\
ENTITY#136,www.ebay.com,9552,LED LCD,16:09,1 ms,24\
ENTITY#136,www.ebay.com,10044,LED LCD,16:09,1 ms,24\
ENTITY#136,www.ebay.com,12224,LED LCD,16:09,1 ms,24\
ENTITY#136,www.ebay.com,16706,LED LCD,16:09,1 ms,24\
ENTITY#136,www.ebay.com,17085,LED LCD,16:09,1 ms,24\
ENTITY#136,www.ebay.com,19854,LED LCD,16:09,1 ms,24\
ENTITY#136,www.ebay.com,21338,LED LCD,16:09,1 ms,24\
ENTITY#136,www.ebay.com,23398,LED LCD,16:09,1 ms,24\
ENTITY#137,www.ebay.com,11142,LED LCD,16:09,5 ms,20\
ENTITY#137,www.ebay.com,12156,LED LCD,16:09,5 ms,20\
ENTITY#137,www.ebay.com,16476,,,,
ENTITY#137,www.ebay.com,20303,,,5 ms,
ENTITY#137,www.ebay.com,21301,LED LCD,16:09,5 ms,19.5\
ENTITY#137,www.ebay.com,22276,,,,
ENTITY#137,www.ebay.com,23754,,16:09,,
ENTITY#138,ca.pcpartpicker.com,63,,16:09,12 ms,21.5\
ENTITY#138,www.getprice.com.au,145,"Touch,LED",,12 ms,
ENTITY#138,www.makingbuyingeasy.co.uk,336,LED,16:09,12 ms,54.6 cm
ENTITY#138,www.vology.com,2164,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,25 ms (On/Off); 12 ms (Overdrive) 25 ms (On/Off); 12 ms (Overdrive),21.5\
ENTITY#138,www.ebay.com,15089,LED LCD,16:09,,
ENTITY#138,www.ebay.com,15341,Touch Screen,16:09,12 ms,22\
ENTITY#138,www.ebay.com,16855,,16:09,12 ms,22\
ENTITY#138,www.ebay.com,20422,Touch Screen,16:09,12 ms,22\
ENTITY#138,www.ebay.com,21841,Touch Screen,16:09,12 ms,22\
ENTITY#138,www.ebay.com,22252,Touch Screen,16:09,12 ms,22\
ENTITY#138,www.ebay.com,23394,Touch Screen,16:09,12 ms,22\
ENTITY#139,www.planet-computer.it,153,LED,16:09,5 ms,"54,61 cm"
ENTITY#139,www.officedepot.com,157,LCD Monitor,16:09,5 ms,21.5\
ENTITY#139,www.hardware-planet.it,172,LED,16:09,5 ms,"54,61 cm (21.5\"
ENTITY#139,www.makingbuyingeasy.co.uk,493,TN+Film,16:09,5 ms,54.61 cm
ENTITY#139,ca.pcpartpicker.com,605,,16:09,5 ms,21.5\
ENTITY#139,www.vology.com,2507,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,21.5\
ENTITY#139,www.ebay.com,11368,LED LCD,16:09,22 ms,21.5\
ENTITY#139,www.ebay.com,15349,LED LCD,16:09,22 ms,
ENTITY#139,www.ebay.com,16404,,16:09,,
ENTITY#139,www.ebay.com,18299,LED LCD,16:09,22 ms,
ENTITY#139,www.ebay.com,18898,,16:09,5 ms 22 ms\nMPN:\nS22C200B,22 (diagonal) widescreen display 21.5\
ENTITY#140,www.makingbuyingeasy.co.uk,10,AD-PLS,16:09,5 ms,54.61 cm
ENTITY#140,www.hardware-planet.it,158,LED,16:09,5 ms,"54,61 cm (21.5\"
ENTITY#140,www.ohc24.ch,260,Samsung S22C650D - LED monitor - 21.5\,Widescreen - 16:9,5 ms (grey-to-grey),
ENTITY#140,ca.pcpartpicker.com,409,,16:09,5 ms,21.5\
ENTITY#140,www.ohc24.ch,471,Samsung S24C650BW - LED monitor - 24\,Widescreen - 16:10,5 ms,
ENTITY#140,www.ohc24.ch,868,Samsung S22C650D - LED monitor - 21.5\,Widescreen - 16:9,5 ms (grey-to-grey),
ENTITY#140,www.ebay.com,11280,,16:09,5ms (GTG),21.5\
ENTITY#140,www.ebay.com,22164,LED LCD,,,
ENTITY#140,www.ebay.com,23190,LED LCD,16:09,22 ms,21.5\
ENTITY#141,www.hardware-planet.it,67,LED,16:09,5 ms,"54,61 cm (21.5\"
ENTITY#141,www.xpcpro.com,166,LED,16:09,5 ms,21.5 \
ENTITY#141,ca.pcpartpicker.com,214,,16:09,5 ms,21.5\
ENTITY#141,www.getprice.com.au,218,LCD,,5 ms,
ENTITY#141,www.pcconnection.com,435,LED display,,5 ms,21.5 in
ENTITY#141,www.vology.com,2510,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms (gray-to-gray) 5 ms (gray-to-gray),
ENTITY#141,www.ebay.com,11029,LED LCD,16:09,5 ms 5 ms\nMPN:\nS22D300HY,22 (diagonal) widescreen display
ENTITY#141,www.ebay.com,21513,,16:09,5 ms,21.5\
ENTITY#141,www.ebay.com,21782,LED LCD,,,
ENTITY#142,ce.yikus.com,147,,: 1.78:1,,: 23 Inches
ENTITY#142,catalog.com,514,,16:09,,
ENTITY#142,ca.pcpartpicker.com,555,,16:09,7 ms,23\
ENTITY#142,www.ebay.com,9516,LED LCD,16:09,7 ms,21.5\
ENTITY#142,www.ebay.com,10874,LED LCD,16:09,7 ms,23\
ENTITY#142,www.ebay.com,11102,LED LCD,16:09,,23\
ENTITY#142,www.ebay.com,15054,LED LCD,16:09,7 ms,
ENTITY#142,www.ebay.com,18237,LED LCD,16:09,7 ms,23\
ENTITY#142,www.ebay.com,18572,,16:09,7ms,
ENTITY#142,www.ebay.com,19118,LED LCD,16:09,7 ms,23\
ENTITY#142,www.ebay.com,20331,LED LCD,,,
ENTITY#142,www.ebay.com,22459,LED LCD,16:09,7 ms,23\
ENTITY#143,www.mrhightech.com,90,LED,16:09,6 ms,60.97 cm
ENTITY#143,ca.pcpartpicker.com,175,,16:09,6 ms,24\
ENTITY#143,www.makingbuyingeasy.co.uk,193,LED,16:09,6 ms,60.97 cm
ENTITY#143,ce.yikus.com,193,,: 1.78:1,,
ENTITY#143,www.officedepot.com,244,,16:09,6 ms,24 inches
ENTITY#143,www.getprice.com.au,350,LED,,No info,
ENTITY#143,catalog.com,587,,16:09,,
ENTITY#143,www.ebay.com,14225,LED LCD,Widescreen - 16:9,6 ms,
ENTITY#143,www.ebay.com,19860,LED LCD,16:09,6 ms,24\
ENTITY#143,www.ebay.com,20226,LED LCD,16:10,8 ms,24\
ENTITY#143,www.ebay.com,21581,,Widescreen (16:9),6 ms with overdrive (gray to gray),
ENTITY#143,www.ebay.com,22584,LED LCD,16:09,6 ms,24\
ENTITY#143,www.ebay.com,22846,LED LCD,16:09,6 ms,24\
ENTITY#144,ca.pcpartpicker.com,235,,16:09,5 ms,24\
ENTITY#144,www.officedepot.com,269,LCD Monitor,16:09,5 ms,24\
ENTITY#144,catalog.com,292,LED,16:09,,
ENTITY#144,catalog.com,333,LED LCD,16:09,,
ENTITY#144,www.vology.com,2403,LED-backlit LCD monitor / TFT active matrix,Widescreen - 16:9 Widescreen - 16:9,5 ms 5 ms,24\
ENTITY#144,www.softwarecity.ca,5698,LCD Monitor,16:09,5 ms,23.6\
ENTITY#144,www.ebay.com,10768,,16:09,5 ms,24
ENTITY#144,www.ebay.com,14705,LED LCD,16:09,,24\
ENTITY#144,www.ebay.com,22554,,16:09,5 ms,24\
ENTITY#144,www.ebay.com,22615,TFT Active Matrix,16:09,5 Ms,
ENTITY#144,www.ebay.com,23488,LED LCD,16:09,,24
ENTITY#144,www.ebay.com,23711,,,5 ms,24 (diagonal) widescreen display
ENTITY#145,www.xpcpro.com,210,TFT/PLS,16:09,5 ms,59.94 cm
ENTITY#145,www.hardware-planet.it,273,LED,16:09,5 ms,"59,94 cm 60,96 cm (24\"
ENTITY#145,www.getprice.com.au,354,LED,,5 ms,
ENTITY#145,catalog.com,490,TFT PLS,,,
ENTITY#145,ca.pcpartpicker.com,620,,16:09,5 ms,23.6\
ENTITY#145,www.pcconnection.com,1122,LED display,,5 ms,23.6 in
ENTITY#145,www.ebay.com,10726,,,5 ms,24 (diagonal) widescreen PLS display (23.6' viewable)
ENTITY#145,www.ebay.com,10730,LED LCD,16:09,,23.5\
ENTITY#145,www.ebay.com,18078,LED LCD,16:09,5ms,23.6\
ENTITY#145,www.ebay.com,19641,,16:09,5 ms,23.6\
ENTITY#145,www.ebay.com,20464,LED LCD,,,
ENTITY#145,www.ebay.com,21030,LED LCD,,5 ms,24\
ENTITY#145,www.ebay.com,21673,LED LCD,,5 ms,24\
ENTITY#145,www.ebay.com,22075,LED LCD,,5 ms,24\
ENTITY#145,www.ebay.com,22134,LED LCD,16:09,5ms,23.6\
ENTITY#145,www.ebay.com,22239,LED LCD,,5 ms,24\
ENTITY#145,www.ebay.com,22940,LED LCD,,5 ms,24\
ENTITY#145,www.ebay.com,23303,LED LCD,,5 ms,24\
ENTITY#146,www.shopmania.com,42,LED,16:09,7 ms,27 inch (more than 84%)
ENTITY#146,www.officedepot.com,198,,16:09,7 ms,27 inches
ENTITY#146,www.cleverboxes.com,528,In-Plane Switching Glossy 16.7 Million Colour,16:09,7ms,27in Display Area - 59.79 x 33.63cm
ENTITY#146,catalog.com,561,LED LCD,16:09,,
ENTITY#146,ce.yikus.com,568,,: 1.78:1,,
ENTITY#146,www.ebay.com,16564,LED LCD,16:09,7 ms,27\
ENTITY#146,www.ebay.com,19444,LED LCD,16:09,7 ms,27\
ENTITY#146,www.ebay.com,20035,,16:09,7 ms,27\
ENTITY#146,www.ebay.com,20218,LED LCD,16:09,7 ms with overdrive (gray to gray),
ENTITY#146,www.ebay.com,23133,LED LCD,16:09,7 ms,27\
ENTITY#148,www.ebay.com,11846,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,12324,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,14486,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,16702,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,19581,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,19993,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,20370,LED LCD,,,
ENTITY#148,www.ebay.com,21029,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,21984,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,22567,LED LCD,16:09,2 ms,21.5\
ENTITY#148,www.ebay.com,23342,LED LCD,16:09,2 ms,21.5\
ENTITY#151,www.officedepot.com,312,LCD Monitor,,12 ms,15.6\
ENTITY#151,www.ohc24.ch,437,HP U160 - LED monitor - 15.6\,Widescreen - 16:9,12 ms,
ENTITY#151,www.makingbuyingeasy.co.uk,488,TN+Film,16:09,12 ms,39.6 cm
ENTITY#151,www.ebay.com,12218,LED LCD,16:09,12 ms,15.6\
