sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L,,,
806,390,12003,8682,381230,8024,7843,7114,7866,2101,,,
813,736,24,4647,2370000,3082,5469,7115,2716,2778,,,
825,804,7137,4304,3320000,5636,1579,5814,4984,117,,,
829,468,2324,7432,5070000,8026,7844,1453,6367,137,,,
835,291,2611,4337,13460000,3285,2382,31,797,1859,,,
838,615,1401,6978,11020000,3535,344,1112,2794,279,,,
848,504,6393,8689,1210000,5477,5551,7124,4988,480,,,
849,135,6886,5118,8400000,3459,3166,6452,2828,381,,,
861,862,2580,2133,16550000,1753,7850,5628,2856,1125,,,
863,684,769,1627,6030000,441,1350,3789,2860,500,,,
877,480,846,7,12020000,538,5118,632,2902,967,,,
888,494,7821,3891,3370000,7885,3112,7129,2932,1575,,,
895,424,7310,8696,2900000,8041,7856,4501,2954,2225,,,
913,606,5878,2269,1750000,2749,3506,82,3002,2304,,,
922,616,2394,4868,5020000,433,1538,2115,3034,2323,,,
940,377,10923,7541,831180,8048,7862,5652,3087,2828,,,
949,435,161,4077,1340000,2186,1581,4160,3116,2368,,,
959,908,191,2902,2420000,2166,4084,173,3151,1170,,,
960,247,12039,8703,10010000,8051,7867,7142,3154,8671,,,
968,1256,3919,2117,8920000,3843,228,6442,3116,2410,,,
970,350,138,226,8850000,2228,3981,132,233,2023,,,
976,496,12050,8708,447920,8055,7870,7149,3199,8354,,,
980,1100,7099,1220,5180000,6415,1980,6360,3207,2741,,,
981,615,8102,861,1660000,5827,5477,6209,3210,2440,,,
984,148,5991,4051,2890000,3579,3112,4139,6408,2854,,,
988,182,8182,8709,833810,5680,6475,4061,3232,1136,,,
989,72,922,934,10320000,541,5670,3577,731,8360,,,
998,643,12063,6699,282230,8057,7874,7155,3257,2861,,,
4,,12,10,70847,9,9,,,,,,
27,,83,81,146392,60,61,,,,,,
29,,91,87,1505042,64,65,,,,,,
37,,121,108,1539333,82,85,,,,,,
38,,125,111,218898,86,87,,,,,,
48,,159,139,41983,106,108,,,,,,
76,,252,217,507823,168,172,,,,,,
79,,265,227,6021869,174,178,,,,,,
88,,175,253,318498,193,199,,,,,,
100,,328,286,293993,221,227,,,,,,
102,,336,291,372514,227,233,,,,,,
110,,365,312,588886,243,248,,,,,,
112,,372,318,272160,247,252,,,,,,
121,,399,341,190687,265,272,,,,,,
123,,405,346,345033,268,277,,,,,,
148,,485,417,292256,317,333,,,,,,
152,,500,427,243255,326,343,,,,,,
168,,568,467,390450,361,374,,,,,,
171,,582,473,691638,367,382,,,,,,
177,,599,487,643144,378,395,,,,,,
181,,616,497,219295,388,406,,,,,,
201,,683,553,652275,434,456,,,,,,
205,,701,568,5534633,445,465,,,,,,
209,,716,579,8315459,453,473,,,,,,
214,,732,591,257333,462,483,,,,,,
216,,741,597,255490,467,487,,,,,,
240,,812,657,268502,512,538,,,,,,
267,,884,720,281722,569,596,,,,,,
279,,914,748,66473,591,621,,,,,,
290,,951,775,235938,613,645,,,,,,
291,,956,777,262922,616,647,,,,,,
295,,969,789,129060,623,655,,,,,,
322,,795,857,223925,676,709,,,,,,
325,,1049,864,284779,683,715,,,,,,
359,,1153,946,1825990,752,788,,,,,,
362,,1165,954,314719,762,795,,,,,,
383,,1221,1001,179560,803,835,,,,,,
407,,1290,1060,72721,853,885,,,,,,
423,,1333,1097,227289,884,916,,,,,,
462,,1427,1188,488139,956,455,,,,,,
464,,1437,1192,104405,961,991,,,,,,
466,,1441,1195,133702,963,995,,,,,,
470,,1452,329,466926,581,1005,,,,,,
500,,1542,1276,169976,1027,1067,,,,,,
502,,1548,1173,,,,,,,,,
507,,1560,1291,739029,1040,1081,,,,,,
516,,1588,1314,481154,1060,1096,,,,,,
529,,1622,1346,598554,1086,1122,,,,,,
546,,1662,1381,533801,1114,1154,,,,,,
549,,1673,59,2192917,1119,1160,,,,,,
554,,1689,1396,3345466,1129,571,,,,,,
555,,1695,1399,214219,1131,1169,,,,,,
556,,1703,1403,507499,1133,1171,,,,,,
562,,1721,1415,1002621,1144,1181,,,,,,
580,,1775,1459,910164,1182,1215,,,,,,
591,,1099,1484,1358323,714,16,,,,,,
627,,1894,1552,3843527,1272,695,,,,,,
632,,1911,1565,332906,1282,1303,,,,,,
641,,1927,1587,4144920,1297,698,,,,,,
643,,1088,1593,1019879,706,1316,,,,,,
670,,442,938,5772935,1345,1366,,,,,,
671,,2003,1643,88122,1347,1368,,,,,,
696,,2059,1693,1874725,1394,501,,,,,,
700,,2069,1700,323613,1400,1412,,,,,,
707,,202,1712,498881,1413,1426,,,,,,
748,,2196,934,685783,1481,1501,,,,,,
759,,2226,1824,204646,1506,1520,,,,,,
760,,292,1826,1400011,1508,1522,,,,,,
768,,2250,1843,214206,956,1539,,,,,,
776,,2278,1860,466037,1541,1554,,,,,,
792,,2326,1893,156139,1567,1582,,,,,,
803,,2350,1918,273588,1584,1598,,,,,,
806,,2358,1927,39961,1589,1603,,,,,,
813,,1365,1940,410349,1600,1615,,,,,,
825,,2398,1960,550238,1621,1633,,,,,,
829,,2403,1966,873308,1627,1636,,,,,,
835,,1882,1977,1205561,755,523,,,,,,
838,,2420,1816,1000664,580,1649,,,,,,
848,,2449,2004,421612,1659,247,,,,,,
849,,2452,2005,1736688,1661,1667,,,,,,
861,,261,1366,4025065,1682,848,,,,,,
863,,2480,2033,2098257,1684,367,,,,,,
877,,2515,2057,4883885,1708,1713,,,,,,
888,,2539,2074,531043,1720,1731,,,,,,
895,,2560,2089,213342,1734,1743,,,,,,
913,,2598,2121,208491,1762,1769,,,,,,
922,,2616,596,477561,1784,1784,,,,,,
940,,2654,2170,165925,826,1814,,,,,,
949,,2674,2189,575266,1826,1825,,,,,,
959,,19,2210,532876,1394,1841,,,,,,
960,,2710,2213,477623,1847,1843,,,,,,
968,,2728,2230,829730,1859,1857,,,,,,
970,,190,2232,1438211,1862,213,,,,,,
976,,2751,2245,119550,1875,1870,,,,,,
980,,2720,2251,1747435,1879,1878,,,,,,
981,,2760,149,219364,1880,1879,,,,,,
984,,2767,1387,914408,1886,1885,,,,,,
988,,218,2268,272810,1892,1893,,,,,,
989,,2780,2271,1231461,403,1895,,,,,,
998,,2798,2291,73637,1254,1908,,,,,,
4,399,7154,,,,,,,,,,
27,193,4347,,,,,,,,,,
29,826,6644,,,,,,,,,,
37,617,9852,,,,,,,,,,
38,160,11199,,,,,,,,,,
48,319,10506,,,,,,,,,,
76,232,2834,,,,,,,,,,
79,232,5749,,,,,,,,,,
88,399,9782,,,,,,,,,,
100,639,668,,,,,,,,,,
102,899,7151,,,,,,,,,,
110,1140,11033,,,,,,,,,,
112,454,7787,,,,,,,,,,
121,772,11827,,,,,,,,,,
123,911,7076,,,,,,,,,,
148,772,2562,,,,,,,,,,
152,623,127,,,,,,,,,,
168,2686,11844,,,,,,,,,,
171,79,5359,,,,,,,,,,
177,976,2613,,,,,,,,,,
181,1078,11849,,,,,,,,,,
201,836,7803,,,,,,,,,,
205,682,2870,,,,,,,,,,
209,215,3721,,,,,,,,,,
214,154,6603,,,,,,,,,,
216,135,11065,,,,,,,,,,
240,412,10779,,,,,,,,,,
267,748,10324,,,,,,,,,,
290,435,11872,,,,,,,,,,
291,1137,6736,,,,,,,,,,
295,1340,2440,,,,,,,,,,
322,499,9395,,,,,,,,,,
325,498,4844,,,,,,,,,,
359,110,11896,,,,,,,,,,
362,509,11902,,,,,,,,,,
383,717,8944,,,,,,,,,,
407,1040,6194,,,,,,,,,,
423,390,10458,,,,,,,,,,
462,782,55,,,,,,,,,,
464,320,5408,,,,,,,,,,
466,115,398,,,,,,,,,,
470,12,3685,,,,,,,,,,
500,263,7287,,,,,,,,,,
502,126,1952,,,,,,,,,,
507,314,4782,,,,,,,,,,
516,481,3985,,,,,,,,,,
529,490,9655,,,,,,,,,,
546,1040,2125,,,,,,,,,,
549,428,5487,,,,,,,,,,
554,603,6906,,,,,,,,,,
555,829,2098,,,,,,,,,,
556,623,9485,,,,,,,,,,
562,293,3155,,,,,,,,,,
580,468,4040,,,,,,,,,,
591,563,3139,,,,,,,,,,
627,1549,7626,,,,,,,,,,
632,836,11957,,,,,,,,,,
641,217,4209,,,,,,,,,,
643,1281,33,,,,,,,,,,
670,755,2818,,,,,,,,,,
671,844,3865,,,,,,,,,,
696,709,625,,,,,,,,,,
700,834,9799,,,,,,,,,,
707,623,8870,,,,,,,,,,
748,668,9575,,,,,,,,,,
759,259,2223,,,,,,,,,,
760,184,7686,,,,,,,,,,
768,845,4381,,,,,,,,,,
776,516,2312,,,,,,,,,,
792,1041,5527,,,,,,,,,,
803,54,12000,,,,,,,,,,
806,564,12007,,,,,,,,,,
813,473,371,,,,,,,,,,
825,576,4554,,,,,,,,,,
829,939,2607,,,,,,,,,,
835,351,3124,,,,,,,,,,
838,1779,3448,,,,,,,,,,
848,504,6393,,,,,,,,,,
849,135,6886,,,,,,,,,,
861,862,2580,,,,,,,,,,
863,10,769,,,,,,,,,,
877,13,3877,,,,,,,,,,
888,317,5322,,,,,,,,,,
895,996,8418,,,,,,,,,,
913,715,269,,,,,,,,,,
922,856,5609,,,,,,,,,,
940,736,10003,,,,,,,,,,
949,321,2820,,,,,,,,,,
959,574,2064,,,,,,,,,,
960,89,12043,,,,,,,,,,
968,1256,3919,,,,,,,,,,
970,119,5510,,,,,,,,,,
976,197,12054,,,,,,,,,,
980,1100,7099,,,,,,,,,,
981,615,8102,,,,,,,,,,
984,80,8178,,,,,,,,,,
988,171,8183,,,,,,,,,,
989,116,3523,,,,,,,,,,
998,644,6744,,,,,,,,,,
4,11,7155,8512,842025,7355,5147,3623,4719,2029,,,
27,380,4347,8555,2134856,4367,2422,267,4727,73,,,
29,258,7428,8556,11269757,7911,2304,83,113,2487,,,
37,101,9852,259,14140742,7913,7711,3528,143,111,,,
38,6,11199,6773,973517,2507,7712,6945,146,8026,,,
48,474,8624,6705,289416,7916,7715,6512,183,148,,,
76,258,3303,655,9113369,6038,5665,5420,292,229,,,
79,349,5749,4193,32116631,4559,1751,5178,303,237,,,
88,31,8995,3919,1629195,6049,5987,6953,341,261,,,
100,266,668,3027,1788896,1082,2134,6955,398,306,,,
102,322,7152,3795,4480078,5671,5901,6957,406,6197,,,
110,337,11033,7227,4040586,4748,6965,6959,439,504,,,
112,454,7787,5082,1507339,7926,5068,3000,444,2514,,,
121,41,11825,8568,1461242,6309,7722,6960,477,364,,,
123,435,7664,8569,1612091,2804,1477,6962,484,369,,,
148,454,2562,4126,1944608,2712,5762,440,569,439,,,
152,228,127,4427,577301,6217,2454,6972,342,450,,,
168,208,11840,8578,5549581,7933,7729,6977,6197,491,,,
171,509,2772,4752,5000870,4083,6868,3310,3638,498,,,
177,356,865,3344,3707796,1088,587,1333,674,3690,,,
181,514,11849,8581,1269258,7934,7735,6980,690,532,,,
201,62,544,7961,2929539,6962,7740,6986,756,594,,,
205,80,2796,2439,40480798,6203,4741,1218,770,607,,,
209,215,3721,1407,107440149,6279,5156,3028,785,622,,,
214,155,6602,969,1677964,1477,6286,6990,804,7393,,,
216,135,11065,7222,4903577,4212,7741,2346,811,396,,,
240,11,11860,8597,1884994,7943,1966,6997,7220,4030,,,
267,414,6036,2126,2249708,3661,3288,5411,986,765,,,
279,247,8222,2308,328718,6789,7375,6855,4812,2569,,,
290,485,11870,4435,961866,7948,7759,7011,1067,2591,,,
291,924,6312,6115,3721491,7949,7760,7012,1070,8120,,,
295,274,6749,3794,1094080,2876,7761,7013,4326,847,,,
322,339,9395,7557,585220,7955,1801,1849,1172,480,,,
325,178,11879,4158,1037294,4415,6002,7021,1182,7493,,,
359,204,11890,8612,20533264,1166,7773,7025,7550,1010,,,
362,509,11897,8614,3106477,7958,7774,7026,1300,2612,,,
383,315,8944,8618,1378182,7962,7777,7030,1374,1071,,,
407,90,6194,1829,1233334,411,6039,1205,1450,1132,,,
423,176,11907,7962,1292469,3855,7785,7036,5246,2633,,,
462,314,3109,3039,1653688,5692,5134,5885,1629,1265,,,
464,373,2390,7931,1298401,1612,5190,6489,1473,1270,,,
466,482,11700,4674,852290,7122,4459,4238,4865,4737,,,
470,198,11330,1774,3464072,806,6364,7047,1657,1286,,,
500,178,7287,6844,710163,7979,6697,7053,2545,6440,,,
502,129,1953,6382,2225243,6064,7769,7054,6246,1060,,,
507,227,2255,1534,6429225,1432,2867,4422,5277,2040,,,
516,485,6006,8013,2380478,4650,6251,7055,1805,2665,,,
529,490,9655,510,3543088,3038,6600,3156,2114,1842,,,
546,90,2125,1283,2373546,1778,6125,3941,1894,1478,,,
549,29,4887,7102,16004992,3985,2887,1408,1418,1485,,,
554,9,5938,6100,20641910,1630,3892,6276,1917,1076,,,
555,41,3952,8640,744260,7984,7801,7061,2136,1501,,,
556,113,821,5944,2898150,1074,3347,5264,1923,1504,,,
562,148,7518,4147,4650175,5672,6814,5601,1942,1516,,,
580,109,4040,8645,5153932,7663,7806,7068,1971,476,,,
591,563,3139,2600,8644832,460,5938,4435,1439,1592,,,
627,53,2719,1883,16253103,5181,2287,2196,2136,101,,,
632,205,11957,8652,3207401,8004,7815,7079,7614,1703,,,
641,217,4209,306,14874226,805,127,2088,7516,1318,,,
643,466,3968,2900,7186742,2901,6233,4237,1087,1726,,,
670,446,2818,2921,24551049,4464,2727,2456,2282,647,,,
671,90,1122,8660,726180,6953,148,7088,2286,1793,,,
696,66,2568,844,21293374,757,635,5647,797,2731,,,
700,356,4424,4291,2263042,1018,790,1417,2380,1892,,,
707,228,8870,6637,2338305,5157,3130,596,2404,1881,,,
748,198,2295,2640,2019252,708,965,5642,2217,2750,,,
759,260,2223,8676,1577513,2873,7835,2192,2558,2754,,,
760,184,7686,7527,18578232,8017,1547,3238,2562,1999,,,
768,483,4379,8677,1479605,8018,2198,7105,2582,2017,,,
776,314,6456,4907,3510436,403,1911,165,2607,2148,,,
792,132,9851,6258,1104621,6240,3290,6584,2655,1551,,,
803,481,11995,8680,1075139,8023,7842,7111,7401,2773,,,
806,271,12003,8682,380526,8024,7843,7114,7866,2101,,,
813,563,24,4647,2346028,3082,5469,7115,2716,2778,,,
825,294,7137,4304,3317760,5636,1579,5814,4984,117,,,
829,347,2607,7432,4929696,8026,7844,1453,6367,8311,,,
835,291,2611,4337,13411397,3285,2382,31,797,1859,,,
838,102,155,6978,10675595,3535,344,1112,2794,279,,,
848,227,5488,8689,1031906,8030,5551,7124,4988,480,,,
849,234,674,5118,7970076,3459,3166,6452,2828,381,,,
861,483,2580,2133,16553031,1753,7850,5628,2856,1125,,,
863,340,769,1627,6025939,441,1350,3789,2860,500,,,
877,481,846,7,11592013,538,5118,632,2902,967,,,
888,494,7821,3891,3282335,7885,3112,7129,2932,1575,,,
895,63,12030,8696,2861981,8041,7856,4501,2954,2225,,,
913,323,5878,2269,1745437,2749,3506,82,3002,2304,,,
922,102,2394,4868,5024518,433,1538,2115,3034,2323,,,
940,323,10923,7541,829577,8048,7862,5652,3087,2828,,,
949,435,161,4077,1301396,1510,1581,4160,3116,2368,,,
959,428,191,2902,2417886,2166,4084,173,3151,1170,,,
960,101,12040,8703,9952965,8051,7867,7142,3154,6692,,,
968,531,3919,2015,8916010,3843,228,6442,3116,2410,,,
970,350,138,226,8846915,2228,3981,132,233,2023,,,
976,509,12050,8708,447917,8055,7870,7149,3199,8354,,,
980,432,7099,1220,5186005,6415,1980,6360,3207,2522,,,
981,234,8102,861,1664622,5827,5477,6209,3210,2440,,,
984,148,5991,4051,2888377,3579,3112,4139,6408,2854,,,
988,182,8182,8709,832329,5680,6475,4061,3232,1136,,,
989,72,922,934,10314302,427,5670,3577,731,8360,,,
998,91,12063,6699,281732,8057,7874,7155,3257,2861,,,
4,,10862,7885,442495,7258,7119,,,,,,
27,,7136,5759,1018473,6087,7125,,,,,,
29,,4364,4801,578771,7264,7127,,,,,,
37,,7688,3254,16455434,5169,3053,,,,,,
38,,10874,7892,2131773,7267,7129,,,,,,
48,,9891,7548,476718,7272,412,,,,,,
76,,6955,,1531,,,,,,,,
79,,5513,4598,59665892,173,3213,,,,,,
88,,2733,7903,1492025,2444,4647,,,,,,
100,,2778,1097,3051593,7282,1641,,,,,,
102,,10049,2378,3134780,3825,412,,,,,,
110,,6706,6845,2423781,7287,2782,,,,,,
112,,9952,3773,1972930,1913,412,,,,,,
121,,10891,7909,820361,7289,7145,,,,,,
123,,6104,228,1947601,7291,6669,,,,,,
148,,4384,1865,982746,3853,5035,,,,,,
152,,9950,5488,1451140,5380,412,,,,,,
168,,10918,7923,1199192,7306,7156,,,,,,
171,,1286,,4518,,,,,,,,
177,,5889,1289,3743741,1777,6854,,,,,,
181,,10921,7926,858595,7310,7161,,,,,,
201,,5547,1135,10770836,7236,5598,,,,,,
205,,1260,424,50690408,3477,3294,,,,,,
209,,4026,4905,49421296,5158,2894,,,,,,
214,,10933,7934,1666516,7317,5292,,,,,,
216,,3561,7935,3006810,4300,7157,,,,,,
240,,10521,7674,1522580,3327,412,,,,,,
267,,7579,7077,1698911,5518,6768,,,,,,
279,,10475,7949,451948,7334,412,,,,,,
290,,10543,,0,,,,,,,,
291,,9888,6780,3415150,7339,412,,,,,,
295,,5492,7960,1654938,4543,4137,,,,,,
322,,2633,2186,571556,1849,6238,,,,,,
325,,10557,,1680,,,,,,,,
359,,10978,7972,33431530,7353,7197,,,,,,
362,,9888,7409,2688540,6805,412,,,,,,
383,,10389,7979,1037537,4117,7205,,,,,,
407,,644,3756,2317578,389,430,,,,,,
423,,10156,6699,3570460,6822,412,,,,,,
462,,1462,5125,1365284,5119,3499,,,,,,
464,,2713,7172,776172,3957,7224,,,,,,
466,,11014,6289,594055,7378,7225,,,,,,
470,,9967,,0,,,,,,,,
500,,10164,2916,1043850,289,412,,,,,,
502,,10454,7969,826685,7351,4663,,,,,,
507,,2541,5887,9340247,1039,3409,,,,,,
516,,9952,3431,2570790,3377,412,,,,,,
529,,9899,2716,3698430,3454,412,,,,,,
546,,1719,3738,558135,1144,395,,,,,,
549,,4823,4385,15738159,4987,2153,,,,,,
554,,5892,7695,22967926,4243,2095,,,,,,
555,,3301,3865,981573,3549,532,,,,,,
556,,5872,375,4025292,5270,4631,,,,,,
562,,1740,567,6499579,115,1919,,,,,,
580,,10134,809,8715330,2306,412,,,,,,
591,,6745,3036,8286095,3488,1033,,,,,,
627,,1058,1941,15580278,908,1853,,,,,,
632,,9944,7774,5242490,7159,412,,,,,,
641,,9952,4130,25426700,828,412,,,,,,
643,,4407,5434,2439694,4386,2635,,,,,,
670,,10125,1315,37339600,3793,412,,,,,,
671,,6323,6271,705210,7420,5480,,,,,,
696,,2731,5078,35411096,1636,5310,,,,,,
700,,3773,4189,2972998,2235,1821,,,,,,
707,,7216,6122,1994420,5602,1786,,,,,,
748,,2276,2756,1987594,4311,2514,,,,,,
759,,9945,8067,3061980,7442,412,,,,,,
760,,7680,1962,14665562,7197,5920,,,,,,
768,,10164,3069,1641940,7444,412,,,,,,
776,,9899,3273,2644930,1178,412,,,,,,
792,,7695,7683,1015481,7450,7283,,,,,,
803,,11130,8073,366981,7451,7286,,,,,,
806,,11131,8076,1323591,7454,7288,,,,,,
813,,6371,3115,2954323,7455,519,,,,,,
825,,7553,3465,6148612,4096,3674,,,,,,
829,,9421,5113,2960474,574,6407,,,,,,
835,,761,1030,13734398,3386,2040,,,,,,
838,,5238,5372,11027889,5164,5072,,,,,,
848,,6180,3180,736063,7460,7292,,,,,,
849,,2512,744,5118051,4128,3102,,,,,,
861,,4060,5259,62009988,3663,1357,,,,,,
863,,1658,1571,3622168,426,2275,,,,,,
877,,1771,2663,13314369,5130,3126,,,,,,
888,,10038,2435,5689550,6257,412,,,,,,
895,,7260,8098,1385504,3578,7305,,,,,,
913,,2537,5932,1626943,3403,4738,,,,,,
922,,1676,6779,4377509,1120,800,,,,,,
940,,9940,7859,1106250,5330,412,,,,,,
949,,9888,1214,2131740,4679,412,,,,,,
959,,9118,1291,2394269,1274,4420,,,,,,
960,,10058,7867,8235130,7240,412,,,,,,
968,,1947,,4700,,,,,,,,
970,,3605,,0,,,,,,,,
976,,11193,8119,509989,7490,7323,,,,,,
980,,3417,,112,,,,,,,,
981,,3962,7525,934245,378,5169,,,,,,
984,,11194,2294,4119419,5422,4953,,,,,,
988,,10142,1389,1300670,6470,412,,,,,,
989,,7481,3091,19779292,6319,628,,,,,,
998,,3822,8123,215249,7497,7327,,,,,,
4,11,7155,8512,842421,7355,5147,3623,5033,2029,,,
27,956,9167,8555,2168990,4367,2422,267,5049,73,,,
29,492,7428,8556,11280051,7911,2304,83,115,2487,,,
37,617,9852,259,14145670,7913,7711,3528,145,111,,,
38,159,6185,6773,1004310,2507,7712,6945,151,1239,,,
48,473,8624,6705,289216,7916,7715,6512,185,148,,,
76,492,3303,655,9108012,6038,5665,5420,295,8391,,,
79,1016,2907,4193,33615113,4559,1751,5178,305,237,,,
88,31,8995,3919,1631672,6049,5987,6953,5077,262,,,
100,639,668,3027,1790296,1082,2134,6955,400,306,,,
102,577,7152,3795,4484278,5671,5901,6957,409,208,,,
110,1140,11033,7227,4043986,4748,6965,6959,441,504,,,
112,61,9237,5082,1528064,7926,5068,3000,446,2514,,,
121,789,11825,8568,1462991,6309,7722,6960,479,364,,,
123,370,7664,8569,1614191,2804,1477,6962,486,369,,,
148,772,2562,4126,1945208,2712,5762,440,571,439,,,
152,623,127,4427,578201,6217,2454,6972,345,450,,,
168,208,11840,8578,5720196,7933,7729,6977,6444,491,,,
171,509,2772,4752,5004225,1995,6868,3310,4258,498,,,
177,912,865,3344,3709996,1088,2801,1333,675,3690,,,
181,1078,11849,8581,1266958,7934,7735,6980,693,532,,,
201,836,7803,7961,3013640,6962,7740,6986,758,594,,,
205,529,2796,2439,40512137,6203,4741,1218,772,607,,,
209,215,3721,1407,107475756,6279,5156,3028,787,622,,,
214,155,6602,969,1739419,1477,6286,6990,806,7393,,,
216,135,11065,7222,4909721,4212,7741,2346,813,1240,,,
240,668,11040,8597,1896469,7943,1966,6997,7528,4030,,,
267,880,6036,2126,2253938,3661,3288,5411,988,765,,,
279,856,8222,2308,329218,6789,7375,6855,5176,2569,,,
290,485,11870,4435,962566,7948,7759,7011,1069,2591,,,
291,183,6312,6115,3713805,7949,7760,7012,1072,44,,,
295,925,6749,3794,1094791,2876,7761,7013,4819,847,,,
322,499,9395,7557,585538,7955,1801,1849,1174,480,,,
325,498,4844,4158,1102754,4415,6002,7021,1184,2599,,,
359,109,11889,8613,20905667,1166,7773,7025,7985,1010,,,
362,509,11897,8614,3110096,7958,7774,7026,1302,2612,,,
383,717,8944,8618,1378584,7962,7777,7030,1376,1071,,,
407,1040,6194,1829,1230680,411,6039,1205,1452,1132,,,
423,592,11907,7962,1293781,3855,7785,7036,5683,2633,,,
462,292,3109,3039,1655488,5692,5134,5885,1631,1265,,,
464,373,2390,7931,1298101,1612,5190,6489,1639,1270,,,
466,7,3123,4674,993289,7122,4459,4238,5260,3096,,,
470,411,11330,1774,3551609,806,6364,7047,1659,1286,,,
500,261,7287,6844,710763,7979,6697,7053,2546,7697,,,
502,129,1953,6382,2218594,6064,7769,7054,6488,990,,,
507,374,2255,1534,6430766,7417,2867,4422,5711,2040,,,
516,485,6006,8013,2383078,4650,6251,7055,1807,2665,,,
529,490,9655,510,3546140,3038,6600,3156,6574,1842,,,
546,1040,2125,1283,2375646,1778,6125,3941,1896,1478,,,
549,245,4888,7102,16632140,3985,2887,1408,1420,1485,,,
554,796,5938,6100,20661482,1630,3892,6276,1918,1076,,,
555,789,3952,8640,771597,7984,7801,7061,2138,1501,,,
556,748,3209,5944,3155497,1074,3347,5264,1925,1504,,,
562,216,4306,4147,4777647,5672,6814,5601,1944,1516,,,
580,468,4040,8645,5157587,7663,7806,7068,1973,476,,,
591,563,3139,2600,8652862,460,5938,4435,1442,1592,,,
627,838,2719,1883,16254871,5181,2287,2196,2138,101,,,
632,471,11956,8652,3324134,8004,7815,7079,7834,1703,,,
641,217,4209,306,15195155,805,127,2088,3589,1318,,,
643,1300,3968,2900,7185872,2901,6233,4237,1089,1726,,,
670,755,2818,2921,24647158,4464,2727,2456,2284,647,,,
671,1040,1122,8660,780473,6953,148,7088,8203,2719,,,
696,562,2568,2359,21299877,757,635,5647,799,2731,,,
700,912,4424,4291,2322127,1018,790,1417,2382,1892,,,
707,610,9396,6637,2428763,5157,3130,596,2407,1881,,,
748,411,2295,2640,2016802,708,965,5642,2528,2750,,,
759,261,4690,8676,1682646,2873,7835,2192,2560,2754,,,
760,184,7686,7527,18084219,8017,1547,3238,2563,1999,,,
768,835,4935,644,1528766,8018,2198,7105,8212,7967,,,
776,292,6456,4907,3541035,403,1911,165,1102,2148,,,
792,887,9851,6258,1104821,6240,3290,6584,2657,1551,,,
803,480,11995,8680,1077139,8023,7842,7111,7643,2773,,,
806,390,12003,8682,381226,8024,7843,7114,8080,2101,,,
813,736,24,4647,2367318,3082,5469,7115,2718,2778,,,
825,804,7137,4304,3317380,5636,1579,5814,4147,117,,,
829,468,2324,7432,5068931,8026,7844,1453,6586,137,,,
835,291,2611,4337,13464910,3285,2382,31,799,1859,,,
838,615,1401,6978,11022883,3535,344,1112,2796,279,,,
848,504,6393,8689,1214999,5477,5551,7124,5463,480,,,
849,135,6886,5118,8395188,3459,3166,6452,2830,381,,,
861,862,2580,2133,16554773,1753,7850,5628,55,1125,,,
863,684,769,1627,6030303,441,1350,3789,2862,500,,,
877,480,846,7,12019988,538,5118,632,2434,967,,,
888,494,7821,3891,3368193,7885,3112,7129,2934,1575,,,
895,424,7310,8696,2904992,8041,7856,4501,2956,2225,,,
913,606,5878,2269,1745737,2749,3506,82,3003,2304,,,
922,616,2394,4868,5024518,433,1538,2115,3036,2323,,,
940,377,10923,7541,831176,8048,7862,5652,3499,2828,,,
949,435,161,4077,1338775,2186,1581,4160,3119,2368,,,
959,908,191,2902,2421663,2166,4084,173,3153,1170,,,
960,247,12039,8703,10011870,8051,7867,7142,3155,8671,,,
968,1256,3919,2117,8919032,3843,228,6442,3119,2410,,,
970,350,138,226,8845635,2228,3981,132,235,2023,,,
976,496,12050,8708,447917,8055,7870,7149,3201,8354,,,
980,1100,7099,1220,5182315,6415,1980,6360,3209,2741,,,
981,615,8102,861,1664622,5827,5477,6209,3211,2440,,,
984,148,5991,4051,2887842,3579,3112,4139,6629,2854,,,
988,182,8182,8709,833813,5680,6475,4061,3233,1136,,,
989,72,922,934,10322955,541,5670,3577,733,8360,,,
998,643,12063,6699,282232,8057,7874,7155,3259,2861,,,
4,11,7155,8512,842421,7355,5147,3623,4719,2029,,,
27,956,9167,8555,2168990,4367,2422,267,4727,73,,,
29,492,7428,8556,11280051,7911,2304,83,113,2487,,,
37,617,9852,259,14145670,7913,7711,3528,143,111,,,
38,159,6185,6773,1004310,2507,7712,6945,146,1239,,,
48,473,8624,6705,289216,7916,7715,6512,183,148,,,
76,492,3303,655,9082562,6028,5665,5420,292,8391,,,
79,1016,2907,4193,33615113,4559,1751,5178,303,237,,,
88,31,8995,3919,1631772,6049,5987,6953,4743,262,,,
100,639,668,3027,1790296,1082,2134,6955,398,306,,,
102,577,7152,3795,4484278,5671,5901,6957,406,208,,,
110,1140,11033,7227,4043986,4748,6965,6959,439,504,,,
112,61,9237,5082,1528064,7926,5068,3000,444,2514,,,
121,789,11825,8568,1462991,6309,7722,6960,477,364,,,
123,370,7664,8569,1614191,2804,1477,6962,484,369,,,
148,772,2562,4126,1945208,2712,5762,440,569,439,,,
152,623,127,4427,578201,6217,2454,6972,342,450,,,
168,208,11840,8578,5649594,7933,7729,6977,6197,491,,,
171,509,2772,4752,5004225,4083,7732,3310,3638,498,,,
177,912,865,3344,3709996,1088,2801,1333,674,3690,,,
181,1078,11849,8581,1269958,7934,7735,6980,690,532,,,
